r,count_on_policy,count_off_policy,expression,traversal,nmse_test,nmse_test_noiseless,success
0.7635214038167463,1,0,-0.99763169706131808*x2**2*(0.99676049645833989*exp((4.171708160114751*x1 - 0.83904753041176096)*exp(5.626922361960444*x2*(x5 - 0.8760668075192085))) + cos(0.0743956637674408/(x2 + 1.8148221990794966)))*(cos(x4 - 2.164781555133183) + 1.07947667513041) + 0.99763169706131808*tanh(2*x2 + 5.899536063726597) - 1.0650936858434071,"add,-0.06064003752776696,sub,mul,sub,sub,sub,mul,mul,add,exp,add,mul,mul,4.171708160114751,sub,x1,0.20112805071884063,exp,mul,add,2.813461180980222,2.813461180980222,mul,x2,sub,x5,cos,0.5031525146157467,-0.0032447620930600657,cos,div,tanh,-0.074533374297425,add,x2,1.8148221990794966,mul,x2,add,1.07947667513041,cos,sub,x4,2.164781555133183,x2,tanh,add,5.899536063726597,add,x2,x2,0.5290918707342264,0.5290915265439788,tanh,-3.3687719836927044,2.060130946744407",0.09592708443167589,0.09592708443167589,False
0.7606770296840464,1,0,(-x2 + exp(x5*(-3.696187397975317*exp(cos(exp(x5*(0.31275604140968713 - 0.3241537364774047*x1)*(4.584502340752541 - x2)))) + 3.696187397975317*tanh(x2*(x1 + 0.4792262789362059) - x2 + exp(-tanh(tanh(sin(x2 - x5 + 2.2009774847466033))))))*(x2 - x3 - 0.1220226898393885)))*(x2*cos(x1) + tanh(x2) + 1.0827107744978404) - 1.281697862942444,"sub,mul,sub,exp,mul,add,sub,x2,x3,-0.1220226898393885,mul,x5,mul,sub,tanh,sub,add,exp,tanh,tanh,sin,sub,add,x5,-2.2009774847466033,x2,mul,x2,sub,x1,-0.4792262789362059,x2,exp,cos,exp,mul,mul,add,mul,x1,tanh,-0.3362816077829744,cos,-1.2527030703051185,x5,add,sub,3.885101022129189,x2,cos,-0.7962368077406691,3.696187397975317,x2,add,add,tanh,x2,1.0827107744978404,mul,cos,x1,x2,exp,0.24818565439050042",0.09898472133914675,0.09898472133914675,False
0.7584223026483118,1,0,x1 + x2 - x3 - 0.25112395466112826*exp(0.62938844745259889*(2.8348872781959661*tanh(exp(x1)) - 1.2430424965084108)*(0.98178876206420206*x1*x5 + 1.4276266005508738*x2 - exp(-0.90376993007155248*x2 + x3) + 0.42762660055087376*exp(tanh(cos(tanh(x2)) + 0.90532043096985636))) + tanh(exp(sin(x4)))) + cos(x2) - 0.53573498474860718,"add,sub,x2,sin,2.5762147098374664,sub,cos,x2,add,sub,exp,add,add,mul,mul,add,sub,div,add,mul,mul,x5,x1,2.295901987386776,add,x2,exp,tanh,add,mul,0.9347177687019292,cos,exp,-1.3804605484859374,cos,tanh,x2,inv,0.42762660055087376,exp,sub,x3,div,x2,1.1064762908418837,x2,mul,add,tanh,exp,x1,-0.43848039605279976,sub,2.4170384169735346,-0.41784886122243153,sin,mul,0.7243446621288422,tanh,1.7366516620737904,-1.3818086184793827,tanh,exp,sin,x4,x1,x3",0.10145921164395337,0.10145921164395337,False
0.7577677729445979,1,0,-1.1519277801080605 + (-1.8323341064121872*x3 + 1.8323341064121872*cos(sin(1.5458166639362787*exp(sin(x5)) + 1.5458166639362787*tanh(1.8450857939215517 - exp(sin(x2))) - 0.89965742726778929) + 0.06433376020118878*cos(tanh(cos(sin(x5)) + 0.89114233826806531))))/(x2 - 1/sin(exp(tanh(2.227813243182411*x1 + 4.455626486364822*x2 + 0.1000719954182084*sin(x2) - 3.2593932594102085)) - 1.130746327392125)),"add,div,mul,sub,cos,sub,mul,cos,tanh,add,cos,sin,x5,tanh,1.4274475820330983,-0.06433376020118878,sin,mul,cos,-1.1482905803801657,mul,3.769851106282192,add,tanh,sub,1.8450857939215517,exp,sin,x2,sub,exp,sin,x5,0.5819949081004827,x3,1.8323341064121872,sub,x2,inv,sin,add,exp,tanh,mul,exp,0.8010204959226453,sub,x1,sub,mul,tanh,0.04494963126493768,sub,add,16.285241669205053,16.285241669205053,sin,x2,add,x2,x2,-1.130746327392125,-1.1519277801080605",0.10218604288638503,0.10218604288638503,False
0.7576863381751999,1,0,1.298797229275554 - 1/tanh(tanh((x2 + tanh(x2*sin(x2)*cos((tanh(tanh(cos(x1))) - 0.29745800062192584)*(10.74529048026039*x5 + 10.74529048026039*cos(0.02738505740370657*sin(x2 - 1.7817618862680775) + 0.069314546871316256) + 2.9790041311422856))))*(-0.99837421383039438*x1*sin(x1) - 0.73922248481784647)) + 1.003547765988673),"sub,1.298797229275554,inv,tanh,add,1.003547765988673,tanh,mul,mul,add,mul,x1,sin,x1,0.7404262595903012,cos,mul,1.0505708945386076,exp,1.077076062901231,add,tanh,mul,mul,cos,mul,add,-0.29745800062192584,tanh,tanh,cos,x1,div,add,add,cos,sub,mul,sin,sub,1.7817618862680775,x2,0.02738505740370657,log,1.0717732790651135,x5,0.27723811995728354,0.09306402668564875,x2,sin,x2,x2",0.10227674270256602,0.10227674270256602,False
0.7576214169868353,1,0,4.233064433495056*exp(cos(x2*sin(1.062249644990339*exp(-0.9999999972713581*x3 - 0.9999999972713581*cos(1.8324235766677428*x1 + 2.8232579968382592))*sin(0.60299666303124817*x5 + 0.60299666303124817*tanh(sin(exp(cos(sin((0.40725775333430969 - x2**2)*exp(x4)))) - 1.3875676063224585) + 3.7928124371902285))))) - 11.567144709691608,"div,sub,exp,cos,mul,sin,mul,sin,mul,add,x5,tanh,add,sin,add,-1.3875676063224585,exp,cos,sin,mul,sub,sin,tanh,0.44702382727197204,mul,x2,x2,exp,x4,3.7928124371902285,sin,2.4943404306452273,exp,mul,sub,0.06038896597213147,add,x3,cos,mul,add,x1,1.5407234619696097,1.8324235766677428,cos,7.387343056631742e-05,x2,2.7325699599949447,cos,-1.332306489000574",0.10234909294408641,0.10234909294408641,False
0.7575784774841717,1,0,x2*(-0.8351260810263701*x2*cos(x2) - 0.45652277037302774*sin(5.47700682585552*x5*(x1 + x5 + sin(sin(x5 + 2.61052123823996)))) + 4.277515091792145*cos(x1 + (x2*exp(tanh(x2)) - tanh(x2**2 + tanh(exp(cos(x5 - 2.4286756112192913)))) + 0.7068081017452286)*sin(x3 + 2.622747424382377)) - 4.5036099817240313),"add,x2,sub,mul,sub,sub,0.9506655321506886,sub,1.0492830340041963,sub,sub,0.9506655133098274,mul,mul,x2,cos,x2,sin,2.153230694380769,mul,sub,1.2520488831137,cos,add,x1,mul,sub,add,0.7068081017452286,mul,exp,tanh,x2,x2,tanh,add,tanh,exp,cos,add,-2.4286756112192913,x5,mul,x2,x2,sin,add,x3,2.622747424382377,4.277515091792145,mul,0.45652277037302774,sin,mul,5.47700682585552,mul,add,x1,add,x5,sin,sin,add,2.61052123823996,x5,x5,x2,x2",0.10239696696555979,0.10239696696555979,False
0.7575000882019582,1,0,x3 + (0.031157895066192997 - x2)/(x1*(-x2 + (sin(x2*(x5 - 0.4534325088100445)) - 1.4474434524036752)*(0.31989779876384283*x5 + 0.31989779876384283*sin(sin(x2) + sin(x5)) - 2.9166042665211975) - 3.9578495287365913) + x5 + 0.37567792181076562),"add,div,sub,0.031157895066192997,x2,add,add,mul,add,sub,mul,sub,mul,add,x5,sin,add,sin,x2,sin,x5,0.31989779876384283,2.9166042665211975,add,sin,mul,add,x5,-0.4534325088100445,x2,-1.4474434524036752,x2,-3.9578495287365913,x1,x5,sin,0.38512817042431274,x3",0.10248440745892747,0.10248440745892747,False
0.7564120826834119,1,0,0.2581640044329326 - exp(-x2 + sin(x2*(cos(2*x5 + sin(0.6100633704407097*x2 - cos(x2)) + sin(sin(x1 - 3.1963729232180103)) - 0.37764127586073143) + 0.28484028113412896)/(-0.2627240756396067*x1*exp(cos(x2 + 3.703139669796985)) + 0.20709920785196017*exp(x2)) - 1.9430077388005775) + tanh(2.000457728536736*x2**2)),"sub,0.2581640044329326,exp,sub,sin,add,-1.9430077388005775,mul,div,x2,mul,tanh,0.2690322101919001,sub,exp,add,x2,-0.23790639594837595,mul,x1,exp,cos,add,3.703139669796985,x2,add,cos,sub,1.097849648898688,add,add,add,cos,exp,1.1633593369690203,add,add,sin,sub,mul,0.7810656119426937,mul,x2,0.7810654586665757,cos,x2,sin,0.9550806782093718,x5,x5,add,0.9021036319396094,sin,sin,sub,x1,3.1963729232180103,0.28484028113412896,sub,x2,tanh,mul,mul,2.000457728536736,x2,x2",0.10370377586495459,0.10370377586495459,False
0.7540784415259717,1,0,log((0.9868816775024009*x1 + 10.420004785950001*sin(x2 + 1.2521220051767263*x3 + sin(0.8220929588154114*x1 + 9.0237489640000115*cos(x5 + 5.526565144301934) - 2.0823546772397773) + 0.9286819846232997) - 8.196469509906361)*exp(-cos(0.03819681264548668*sin(x2) + 0.0078035945449733912))),"log,div,mul,add,mul,add,sin,sub,sub,sin,sub,mul,mul,sin,1.5077289279035577,9.041724720189203,add,add,exp,tanh,exp,1.1134847092373068,-2.936783964408916,cos,add,x5,5.526565144301934,mul,x1,sub,sin,-9.703917171082681,1.097621238487963,sub,-0.9286819846232997,x2,mul,-1.2521220051767263,x3,-0.7866089966636308,10.558514788035115,x1,cos,inv,6.166943032547513,exp,cos,mul,cos,6.356927708650252,mul,mul,0.3795969290903148,add,0.20429962618609906,sin,x2,div,0.3795917321730818,3.762100600430232",0.10635554934068708,0.10635554934068708,False
0.7540637814618405,1,0,(-0.07545206051876541*x2 - 0.07545206051876541*cos(x3 + 1.0718190461623043))/tanh(exp(x2*(4.367261188513261*x3 + 4.367261188513261*x5*(0.7292696051400908*x1 + 0.7292696051400908*x2 - 0.5018362180934946*sin(sin(x2*sin(x4))) + 1.174857120547344*tanh(sin(x4))))*(-sin(5.2312577587761723*sin(x2 + 0.4519356820927611) + 5.2201071779764699) - 1.6596019130671877))),"div,mul,-0.07545206051876541,add,x2,cos,sub,x3,-1.0718190461623043,tanh,exp,mul,sub,sin,mul,add,cos,-0.06530371007968817,sin,add,tanh,sin,0.5088005984822798,x2,sub,0.5106499006421665,exp,1.7477914999635602,1.6596019130671877,mul,x2,mul,4.367261188513261,add,x3,mul,x5,mul,0.7292696051400908,sub,add,mul,tanh,sin,x4,mul,1.2692537935376904,1.2692537935376904,add,x2,x1,mul,mul,0.8615028637955383,sin,sin,mul,x2,sin,x4,sin,0.9252340021456306",0.10637236595265348,0.10637236595265348,False
0.7535473296185032,1,0,-0.98515741874062056*x2*(x2 + sin(tanh(x1)) + tanh(1.1771275180729097 - exp(6.549308079572884*sin(x1 + exp(1.744061031929844*x1*sin(x2*exp(x1) - 1.4814231425286115)) + 79.56450564474045*sin(x4 - 2.0698676855113067) + cos(x2) + 71.04790980014211))) + 0.47499657602962597),"mul,cos,2.9690850055296494,mul,x2,add,add,x2,tanh,sub,1.1771275180729097,exp,mul,6.549308079572884,sin,add,add,71.04790980014211,add,exp,mul,sin,add,-1.4814231425286115,mul,exp,x1,x2,mul,x1,1.744061031929844,mul,sin,add,-2.0698676855113067,x4,79.56450564474045,add,x1,cos,x2,add,exp,sin,sin,sin,-1.6515165876333229,sin,tanh,x1",0.10696605677099628,0.10696605677099628,False
0.7530759351467949,1,0,4.133937430641178*exp(-x2 - 1.348444323750274*tanh(tanh(x2*(1.0709541919785475 - exp(cos(x1 + x2)))*cos(x2 + tanh(exp(cos(x2 + x5)) - 0.7390937412910009))))) + cos(x2 - 2.4302375494214545*x5 + 5.0446659457966694) - 6.1416955123805295*cos(cos(tanh(x1 - 0.4591057556937988))),"add,exp,sub,mul,tanh,tanh,mul,mul,cos,add,x2,tanh,add,exp,cos,add,x5,x2,-0.7390937412910009,sub,1.0709541919785475,exp,cos,add,x1,x2,x2,-1.348444323750274,add,-1.419230325838113,x2,sub,cos,add,add,3.5222089856102334,sub,x2,-1.522456960186436,mul,x5,-2.4302375494214545,mul,cos,cos,tanh,add,x1,-0.4591057556937988,6.1416955123805295",0.10751010743612689,0.10751010743612689,False
0.7530360625615485,1,0,-x2*(x2 + x3 - (x2 + x3)*((-exp(2.0502104195482898*sin(x1*x5)) + sin(7.8527297911806992*x5*tanh(x1 - 1.3495270549846982) + 1.4692798787784702))*(sin(x1) + 0.8307365767205013) + tanh(x2*sin(cos(tanh(cos(3.2778096600410259*x2 + 2.9402384597519338))))) - 0.3529363451104328)) - cos(x3) + 0.9554052872544905,"sub,log,2.599724004440137,add,cos,x3,mul,sub,x4,add,sub,sub,mul,add,sub,sub,mul,sub,sin,sub,mul,x5,mul,add,exp,1.879952957883043,1.2995332124805452,tanh,sub,x1,mul,1.1616914629042852,1.1616914629042852,-1.4692798787784702,exp,mul,sin,mul,x5,x1,2.0502104195482898,add,0.8307365767205013,sin,x1,-0.1285798483272639,add,tanh,0.7090752424607835,-0.1285804206491631,tanh,mul,sin,cos,tanh,cos,add,mul,exp,1.1871754127544272,x2,2.9402384597519338,x2,add,x3,x2,x3,x2,x4,x2",0.10755622018961428,0.10755622018961428,False
0.7528303270136163,1,0,x2*(-15.835009781549202*x1*x2*x5*(x2 + (x2 + tanh(7.326263228057952 - x3))*(2.385368414568781e-10*exp(tanh(x5)) + tanh(x1) + tanh(tanh(sin(tanh(x1 - 0.99999999698839507)))) - 0.22995172418774787)) - x4*cos(x5 - 1.698882778567563) - 0.96743628411048591),"mul,x2,sub,sub,8.501369511568972,-6.501446636809689,add,add,-6.501409815785435,mul,add,exp,0.3500317620898867,mul,mul,mul,add,x2,sub,add,x2,mul,add,add,cos,sub,exp,-6.193251380435054,1.8048675770480045,tanh,tanh,sin,tanh,add,x1,sin,-1.5708739361362554,add,exp,add,-22.15649734601234,tanh,x5,tanh,x1,add,tanh,sub,7.326263228057952,x3,x2,x2,x2,x5,x1,15.835009781549202,mul,x4,cos,sub,mul,sin,0.6037222692398737,2.99251511426966,x5",0.10779438875479912,0.10779438875479912,False
0.7527132022436119,1,0,cos(exp(sin(exp(0.34439175214099313*(0.1585291496658745*x2 - x3 + cos(x5) + 0.7596229173856721)*exp(x2*(x3 + 1.5380024077779791*exp(x1*x5))*(tanh(sin(tanh(cos(x2)))) + 0.04646300843870576))) - 2.210396835399715))) - 0.8870553706711553,"add,cos,exp,sin,sub,exp,mul,mul,exp,mul,mul,sub,x3,mul,exp,mul,x5,x1,mul,tanh,0.602795399589297,-2.8532476393895445,x2,add,tanh,sin,tanh,cos,x2,0.04646300843870576,log,1.4111313409628818,add,sin,exp,0.8236751150533528,add,sub,x2,add,x3,mul,x2,sin,cos,6.283890836953752,cos,x5,2.210396835399715,-0.8870553706711553",0.10793015345537117,0.10793015345537117,False
0.75185664531386,1,0,-x2 - x4 - 2*x5 + exp(tanh(2.4534015168447088*x2 + 9.6484786369607492)) - sin(2.748457425917413*x1**2*(sin(x1*(x1*(-x2 + x4)*sin(-x1 + x5 + 0.8958818972583174) - 2*x5 - 0.673457110310864) + 1.7484708813143048) - 1.1147952658812146) - 3.046171864267409*x2 + x5 - 1.5716097144270845) - 1.5806531394999837,"sub,add,sub,sub,exp,tanh,mul,2.4534015168447088,sub,x2,sub,-0.9663437444838574,2.966350749554585,1.1933083866301946,1.1933082394146577,sub,sub,sub,sub,0.8059634865448686,sin,add,mul,3.046171864267409,sub,sub,0.7413306550481785,x2,sub,1.2572600853152556,mul,cos,0.4457999305055136,mul,mul,sub,sub,add,x2,sub,tanh,0.7303018626442378,1.7380452571378973,x2,sin,sub,-1.7484708813143048,mul,sub,sub,sub,tanh,-0.817042794754936,mul,mul,sin,sub,sub,x1,x5,sub,1.447946768297675,0.5520648710393576,sub,x4,x2,x1,x5,x5,x1,x1,x1,x5,x5,x2,x5,x4",0.10892691735724738,0.10892691735724738,False
0.75171869136178,1,0,-x5 + cos(x2*sin(0.7022999839506533*exp(x3 + sin(x2)) + 0.10192885192130145)) + 1.3645520824107167*tanh(0.2882531497915955*((x5 + sin(cos(x2)))*(exp(x5) + sin(sin(x2))) - 0.24687195199005713)*cos(x2) - tanh(x2)) - 0.9724339841583082 - 0.006559286322607607/((x3 - 0.07306647870944244)*(tanh(x1*x2) + 2.9304064808083008) + 0.24013199108288538),"add,sub,sub,mul,tanh,sub,mul,mul,add,mul,add,sin,sin,x2,exp,x5,add,x5,sin,cos,x2,-0.24687195199005713,cos,x2,0.2882531497915955,tanh,x2,1.3645520824107167,0.9724339841583082,add,div,0.006559286322607607,add,mul,add,x3,-0.07306647870944244,add,sub,add,sin,1.2788657343298264,tanh,mul,x2,x1,tanh,-2.512741591995954,tanh,add,1.2345590013092944,1.2345590013092944,0.24013199108288538,x5,cos,mul,sin,mul,0.7022999839506533,sub,-0.14513577424268234,exp,add,sin,x2,x3,x2",0.10908809393193929,0.10908809393193929,False
0.7514571481700077,1,0,tanh(99.048654293268348*exp(-12.478851193050895*sin(6.224702602381234*exp(0.3952996767382398*x4)) - 0.2717637829559717/cos(cos(tanh(2.365851867512508*exp(-x1 + x2) + 0.29408615809328054)) - tanh(-1.908675688092988*x2 - x5 - 0.3549420247361299)))) - 1.1223301404369597,"sub,tanh,exp,sub,mul,sub,sin,mul,6.224702602381234,exp,mul,x4,0.3952996767382398,exp,sin,4.758576446272849,-12.478851193050895,inv,mul,3.6796661759819904,cos,sub,cos,tanh,add,exp,add,sub,x2,x1,tanh,exp,0.2606181143189933,0.29408615809328054,tanh,sub,sub,cos,-1.933648380298408,sub,x5,mul,-0.9086756880929884,x2,x2,mul,1.0594008403040653,1.0594008403040653",0.1093941541050384,0.1093941541050384,False
0.7514228624011525,1,0,cos(x1) - cos((1.236925683502881*x2*cos((0.85583651818274726*x5 + 16.977879816215074*cos(tanh(0.39244575978263343*cos(2.455969440934387*x2) - tanh(1.4068680945346062*x1))*tanh(sin(3.042725113348059*x2))) - 13.315600663483324)*cos(1.1408994737249112*x2*tanh(x2))) + 0.9999744355267263)*(tanh(exp(x1)) + 0.7655495963736191)) - 0.99999905569663283,"sub,sub,cos,x1,cos,mul,add,mul,add,mul,0.23692568350288096,x2,x2,cos,mul,mul,cos,-1.1286080850152047,add,mul,39.67552086294541,cos,mul,tanh,sub,mul,cos,mul,x2,2.455969440934387,sin,0.40328917351529814,tanh,mul,x1,1.4068680945346062,tanh,sin,mul,-3.042725113348059,x2,add,x5,sub,x5,31.11715936533579,cos,mul,mul,x2,-1.1408994737249112,tanh,x2,tanh,5.633720665651088,sub,tanh,exp,x1,-0.7655495963736191,sin,1.5694220607975091",0.10943432321264451,0.10943432321264451,False
