density,temperature,delta_phi,substance_argon,substance_methane,substance_water
22357.85989297659,340,-0.207873873062273,0,1,0
22474.9167458194,340,-0.2091994268642908,0,1,0
22591.97359866221,340,-0.2105473430412635,0,1,0
22709.03045150502,340,-0.2119180611139587,0,1,0
22826.087304347828,340,-0.2133120243077726,0,1,0
22943.14415719064,340,-0.2147296800213629,0,1,0
23060.20101003345,340,-0.2161714803132733,0,1,0
23177.257862876257,340,-0.2176378824063805,0,1,0
23294.314715719065,340,-0.2191293492094285,0,1,0
23411.37156856188,340,-0.220646349855403,0,1,0
23528.42842140469,340,-0.2221893602560718,0,1,0
23645.48527424749,340,-0.2237588636724307,0,1,0
23762.542127090303,340,-0.2253553513004447,0,1,0
23879.598979933115,340,-0.2269793228718694,0,1,0
23996.655832775923,340,-0.228631287269498,0,1,0
24113.71268561873,340,-0.230311763156644,0,1,0
24230.76953846154,340,-0.232021279620408,0,1,0
24347.826391304352,340,-0.2337603768283199,0,1,0
24464.88324414716,340,-0.2355296066981635,0,1,0
24581.94009698997,340,-0.2373295335804811,0,1,0
24698.996949832777,340,-0.2391607349535994,0,1,0
24816.05380267559,340,-0.2410238021308244,0,1,0
24933.1106555184,340,-0.242919340979612,0,1,0
25050.167508361206,340,-0.2448479726523844,0,1,0
25167.22436120401,340,-0.2468103343288714,0,1,0
25284.281214046827,340,-0.2488070799697387,0,1,0
25401.338066889635,340,-0.2508388810812599,0,1,0
25518.394919732444,340,-0.2529064274911172,0,1,0
25635.45177257525,340,-0.2550104281348661,0,1,0
25752.508625418064,340,-0.257151611853248,0,1,0
25869.565478260876,340,-0.2593307282001177,0,1,0
25986.62233110368,340,-0.2615485482609757,0,1,0
26103.67918394649,340,-0.2638058654820808,0,1,0
26220.7360367893,340,-0.2661034965099624,0,1,0
26337.79288963211,340,-0.2684422820416766,0,1,0
26454.84974247492,340,-0.2708230876854933,0,1,0
26571.90659531773,340,-0.2732468048321914,0,1,0
26688.96344816054,340,-0.2757143515371193,0,1,0
26806.020301003347,340,-0.2782266734129459,0,1,0
26923.07715384616,340,-0.2807847445332941,0,1,0
27040.134006688968,340,-0.2833895683474716,0,1,0
27157.190859531776,340,-0.2860421786062466,0,1,0
27274.247712374585,340,-0.288743640298996,0,1,0
27391.304565217397,340,-0.2914950506024473,0,1,0
27508.361418060205,340,-0.2942975398410248,0,1,0
27625.418270903014,340,-0.2971522724592933,0,1,0
27742.475123745822,340,-0.3000604480064608,0,1,0
27859.53197658863,340,-0.3030233021335515,0,1,0
27976.588829431443,340,-0.3060421076032018,0,1,0
28093.64568227425,340,-0.3091181753126071,0,1,0
28210.70253511706,340,-0.3122528553298804,0,1,0
28327.759387959868,340,-0.3154475379440842,0,1,0
28444.81624080268,340,-0.3187036547295676,0,1,0
28561.87309364549,340,-0.3220226796246355,0,1,0
28678.929946488297,340,-0.3254061300251749,0,1,0
28795.986799331105,340,-0.3288555678936752,0,1,0
28913.04365217392,340,-0.3323726008840251,0,1,0
29030.10050501673,340,-0.3359588834824462,0,1,0
29147.15735785953,340,-0.3396161181653202,0,1,0
29264.214210702343,340,-0.3433460565740762,0,1,0
29381.271063545155,340,-0.3471505007079517,0,1,0
29498.327916387963,340,-0.3510313041350154,0,1,0
29615.38476923077,340,-0.354990373221996,0,1,0
29732.44162207358,340,-0.3590296683835789,0,1,0
29849.498474916392,340,-0.3631512053518313,0,1,0
29966.5553277592,340,-0.3673570564660631,0,1,0
30083.61218060201,340,-0.3716493519843141,0,1,0
30200.66903344482,340,-0.376030281416527,0,1,0
30317.72588628763,340,-0.3805020948805765,0,1,0
30434.78273913044,340,-0.3850671044816065,0,1,0
30551.839591973247,340,-0.3897276857155118,0,1,0
30668.89644481606,340,-0.3944862788972537,0,1,0
30785.953297658867,340,-0.3993453906149327,0,1,0
30903.01015050168,340,-0.404307595210214,0,1,0
31020.067003344484,340,-0.4093755362861363,0,1,0
31137.123856187296,340,-0.4145519282430326,0,1,0
31254.180709030104,340,-0.4198395578435943,0,1,0
31371.237561872917,340,-0.4252412858077352,0,1,0
31488.29441471572,340,-0.4307600484385192,0,1,0
31605.351267558533,340,-0.4363988592798618,0,1,0
31722.408120401346,340,-0.4421608108071184,0,1,0
31839.46497324415,340,-0.4480490761515816,0,1,0
31956.52182608696,340,-0.4540669108600057,0,1,0
32073.57867892977,340,-0.4602176546900666,0,1,0
32190.63553177258,340,-0.4665047334430027,0,1,0
32307.692384615388,340,-0.4729316608347605,0,1,0
32424.7492374582,340,-0.4795020404064236,0,1,0
32541.80609030101,340,-0.4862195674756432,0,1,0
32658.862943143817,340,-0.4930880311299532,0,1,0
32775.91979598662,340,-0.5001113162634235,0,1,0
32892.97664882943,340,-0.5072934056581236,0,1,0
33010.03350167224,340,-0.5146383821115141,0,1,0
33127.09035451505,340,-0.5221504306113776,0,1,0
33244.14720735786,340,-0.5298338405598153,0,1,0
33361.20406020067,340,-0.5376930080476595,0,1,0
33478.26091304348,340,-0.5457324381809352,0,1,0
33595.317765886284,340,-0.5539567474610632,0,1,0
33712.374618729096,340,-0.5623706662203509,0,1,0
33829.43147157191,340,-0.5709790411145896,0,1,0
33946.48832441471,340,-0.5797868376744396,0,1,0
34063.545177257525,340,-0.5887991429174912,0,1,0
34180.60203010034,340,-0.5980211680229246,0,1,0
34297.65888294314,340,-0.6074582510704831,0,1,0
34414.715735785954,340,-0.6171158598462073,0,1,0
34531.772588628766,340,-0.6269995947164185,0,1,0
34648.82944147157,340,-0.6371151915726734,0,1,0
34765.88629431438,340,-0.6474685248494254,0,1,0
34882.94314715719,340,-0.6580656106169346,0,1,0
35000.0,340,-0.6689126097517353,0,1,0
0.001,350,-0.318557068473637,0,1,0
117.05785284280938,350,-0.3123113216323475,0,1,0
234.1147056856188,350,-0.3061890805381991,0,1,0
351.17155852842814,350,-0.3001893149477383,0,1,0
468.2284113712375,350,-0.2943110048156568,0,1,0
585.2852642140468,350,-0.288553140560169,0,1,0
702.3421170568563,350,-0.2829147232041831,0,1,0
819.3989698996656,350,-0.2773947643985149,0,1,0
936.455822742475,350,-0.2719922863334085,0,1,0
1053.5126755852843,350,-0.2667063215445306,0,1,0
1170.5695284280937,350,-0.2615359126196876,0,1,0
1287.626381270903,350,-0.2564801118124136,0,1,0
1404.6832341137126,350,-0.2515379805686869,0,1,0
1521.740086956522,350,-0.2467085889728051,0,1,0
1638.7969397993313,350,-0.2419910151186849,0,1,0
1755.853792642141,350,-0.237384344412544,0,1,0
1872.91064548495,350,-0.2328876688131629,0,1,0
1989.9674983277596,350,-0.2285000860156202,0,1,0
2107.024351170569,350,-0.2242206985845796,0,1,0
2224.0812040133783,350,-0.2200486130430261,0,1,0
2341.138056856188,350,-0.2159829389222667,0,1,0
2458.194909698997,350,-0.2120227877791019,0,1,0
2575.2517625418063,350,-0.2081672721858074,0,1,0
2692.308615384616,350,-0.204415504698674,0,1,0
2809.365468227425,350,-0.2007665968105949,0,1,0
2926.422321070235,350,-0.1972196578932934,0,1,0
3043.479173913044,350,-0.1937737941344844,0,1,0
3160.536026755853,350,-0.1904281074752952,0,1,0
3277.592879598663,350,-0.1871816945531603,0,1,0
3394.649732441472,350,-0.1840336456551614,0,1,0
3511.7065852842816,350,-0.180983043686836,0,1,0
3628.763438127091,350,-0.1780289631611277,0,1,0
3745.8202909699,350,-0.1751704692122782,0,1,0
3862.8771438127096,350,-0.1724066166390046,0,1,0
3979.933996655519,350,-0.169736448981416,0,1,0
4096.990849498328,350,-0.1671589976357979,0,1,0
4214.047702341138,350,-0.1646732810112737,0,1,0
4331.104555183947,350,-0.1622783037321585,0,1,0
4448.161408026756,350,-0.159973055889647,0,1,0
4565.218260869566,350,-0.1577565123462699,0,1,0
4682.275113712375,350,-0.1556276320963541,0,1,0
4799.331966555184,350,-0.1535853576855369,0,1,0
4916.388819397994,350,-0.1516286146920744,0,1,0
5033.445672240803,350,-0.1497563112726203,0,1,0
5150.502525083612,350,-0.1479673377747955,0,1,0
5267.559377926422,350,-0.1462605664186666,0,1,0
5384.616230769231,350,-0.1446348510490324,0,1,0
5501.6730836120405,350,-0.1430890269601752,0,1,0
5618.729936454851,350,-0.1416219107944372,0,1,0
5735.78678929766,350,-0.1402323005158016,0,1,0
5852.8436421404695,350,-0.1389189754593674,0,1,0
5969.900494983279,350,-0.1376806964572601,0,1,0
6086.957347826088,350,-0.1365162060414605,0,1,0
6204.0142006688975,350,-0.1354242287235486,0,1,0
6321.071053511707,350,-0.1344034713512585,0,1,0
6438.127906354516,350,-0.1334526235413392,0,1,0
6555.184759197326,350,-0.1325703581880595,0,1,0
6672.241612040135,350,-0.1317553320463736,0,1,0
6789.298464882944,350,-0.131006186388488,0,1,0
6906.355317725754,350,-0.1303215477323037,0,1,0
7023.412170568563,350,-0.1297000286400264,0,1,0
7140.469023411372,350,-0.1291402285848278,0,1,0
7257.525876254182,350,-0.12864073488331,0,1,0
7374.582729096991,350,-0.1282001236912627,0,1,0
7491.6395819398,350,-0.1278169610598895,0,1,0
7608.69643478261,350,-0.1274898040495022,0,1,0
7725.753287625419,350,-0.1272172018974409,0,1,0
7842.810140468228,350,-0.126997697236816,0,1,0
7959.866993311038,350,-0.1268298273622765,0,1,0
8076.923846153847,350,-0.1267121255391353,0,1,0
8193.980698996656,350,-0.1266431223516118,0,1,0
8311.037551839467,350,-0.1266213470861832,0,1,0
8428.094404682275,350,-0.1266453291455339,0,1,0
8545.151257525085,350,-0.1267135994887572,0,1,0
8662.208110367894,350,-0.1268246920931049,0,1,0
8779.264963210704,350,-0.1269771454326393,0,1,0
8896.321816053513,350,-0.1271695039690673,0,1,0
9013.378668896325,350,-0.1274003196498487,0,1,0
9130.435521739131,350,-0.1276681534088246,0,1,0
9247.49237458194,350,-0.1279715766644484,0,1,0
9364.54922742475,350,-0.1283091728108205,0,1,0
9481.60608026756,350,-0.1286795386967608,0,1,0
9598.662933110369,350,-0.1290812860880819,0,1,0
9715.71978595318,350,-0.1295130431086004,0,1,0
9832.776638795987,350,-0.1299734556552144,0,1,0
9949.833491638798,350,-0.1304611887827453,0,1,0
10066.890344481606,350,-0.1309749280543357,0,1,0
10183.947197324416,350,-0.1315133808533557,0,1,0
10301.004050167225,350,-0.1320752776529634,0,1,0
10418.060903010037,350,-0.1326593732398093,0,1,0
10535.117755852843,350,-0.133264447888494,0,1,0
10652.174608695654,350,-0.1338893084836887,0,1,0
10769.231461538462,350,-0.1345327895871365,0,1,0
10886.288314381272,350,-0.1351937544470176,0,1,0
11003.34516722408,350,-0.1358710959474505,0,1,0
11120.402020066893,350,-0.1365637374962813,0,1,0
11237.4588729097,350,-0.1372706338494185,0,1,0
11354.51572575251,350,-0.1379907718706233,0,1,0
11471.57257859532,350,-0.1387231712255723,0,1,0
11588.629431438128,350,-0.1394668850096565,0,1,0
11705.68628428094,350,-0.1402210003090779,0,1,0
11822.743137123747,350,-0.1409846386950665,0,1,0
11939.799989966556,350,-0.1417569566515565,0,1,0
12056.856842809366,350,-0.1425371459365431,0,1,0
12173.913695652176,350,-0.1433244338778916,0,1,0
12290.970548494985,350,-0.1441180836044781,0,1,0
12408.027401337797,350,-0.1449173942136287,0,1,0
12525.084254180603,350,-0.1457217008762369,0,1,0
12642.141107023412,350,-0.1465303748808339,0,1,0
12759.197959866222,350,-0.1473428236181804,0,1,0
12876.254812709032,350,-0.1481584905081482,0,1,0
12993.31166555184,350,-0.1489768548703407,0,1,0
13110.36851839465,350,-0.1497974317406184,0,1,0
13227.42537123746,350,-0.1506197716350448,0,1,0
13344.48222408027,350,-0.1514434602634657,0,1,0
13461.539076923078,350,-0.1522681181944302,0,1,0
13578.595929765888,350,-0.1530934004735451,0,1,0
13695.652782608697,350,-0.1539189961971537,0,1,0
13812.709635451509,350,-0.1547446280433838,0,1,0
13929.766488294315,350,-0.1555700517624896,0,1,0
14046.823341137126,350,-0.1563950556284193,0,1,0
14163.880193979934,350,-0.1572194598537744,0,1,0
14280.937046822744,350,-0.158043115969915,0,1,0
14397.993899665553,350,-0.158865906174337,0,1,0
14515.050752508365,350,-0.1596877426473341,0,1,0
14632.107605351172,350,-0.1605085668399547,0,1,0
14749.164458193982,350,-0.1613283487352195,0,1,0
14866.22131103679,350,-0.1621470860848287,0,1,0
14983.2781638796,350,-0.1629648036234021,0,1,0
15100.33501672241,350,-0.1637815522623027,0,1,0
15217.39186956522,350,-0.164597408265406,0,1,0
15334.44872240803,350,-0.1654124724089208,0,1,0
15451.505575250838,350,-0.1662268691274633,0,1,0
15568.562428093648,350,-0.1670407456488496,0,1,0
15685.619280936457,350,-0.1678542711197165,0,1,0
15802.676133779269,350,-0.1686676357243476,0,1,0
15919.732986622075,350,-0.1694810497991458,0,1,0
16036.789839464886,350,-0.1702947429449098,0,1,0
16153.846692307694,350,-0.1711089631393072,0,1,0
16270.903545150504,350,-0.1719239758518401,0,1,0
16387.960397993313,350,-0.1727400631635001,0,1,0
16505.01725083612,350,-0.1735575228932859,0,1,0
16622.074103678933,350,-0.1743766677337905,0,1,0
16739.13095652174,350,-0.1751978243977761,0,1,0
16856.18780936455,350,-0.1760213327778059,0,1,0
16973.24466220736,350,-0.1768475451206901,0,1,0
17090.30151505017,350,-0.1776768252185664,0,1,0
17207.35836789298,350,-0.1785095476182101,0,1,0
17324.415220735787,350,-0.1793460968500654,0,1,0
17441.472073578596,350,-0.1801868666784883,0,1,0
17558.528926421408,350,-0.1810322593743173,0,1,0
17675.585779264216,350,-0.1818826850110738,0,1,0
17792.642632107025,350,-0.1827385607857437,0,1,0
17909.699484949833,350,-0.1836003103650051,0,1,0
18026.756337792645,350,-0.1844683632578214,0,1,0
18143.813190635454,350,-0.1853431542149849,0,1,0
18260.870043478262,350,-0.1862251226561917,0,1,0
18377.92689632107,350,-0.18711471212533,0,1,0
18494.983749163883,350,-0.1880123697740436,0,1,0
18612.04060200669,350,-0.1889185458742835,0,1,0
18729.0974548495,350,-0.1898336933598069,0,1,0
18846.15430769231,350,-0.1907582673969826,0,1,0
18963.21116053512,350,-0.1916927249849714,0,1,0
19080.26801337793,350,-0.1926375245853586,0,1,0
19197.324866220737,350,-0.1935931257813161,0,1,0
19314.38171906355,350,-0.1945599889661955,0,1,0
19431.43857190636,350,-0.195538575061633,0,1,0
19548.49542474917,350,-0.1965293452649809,0,1,0
19665.55227759197,350,-0.1975327608259659,0,1,0
19782.609130434783,350,-0.1985492828524908,0,1,0
19899.665983277595,350,-0.1995793721453875,0,1,0
20016.722836120403,350,-0.2006234890618892,0,1,0
20133.77968896321,350,-0.2016820934077126,0,1,0
20250.836541806024,350,-0.2027556443573444,0,1,0
20367.893394648832,350,-0.203844600402548,0,1,0
20484.95024749164,350,-0.2049494193284919,0,1,0
20602.00710033445,350,-0.2060705582174876,0,1,0
20719.06395317726,350,-0.207208473479855,0,1,0
20836.12080602007,350,-0.2083636209116814,0,1,0
20953.17765886288,350,-0.2095364557790462,0,1,0
21070.234511705687,350,-0.2107274329284265,0,1,0
21187.2913645485,350,-0.2119370069228582,0,1,0
21304.348217391307,350,-0.2131656322034023,0,1,0
21421.40507023412,350,-0.2144137632756906,0,1,0
21538.461923076924,350,-0.2156818549208726,0,1,0
21655.518775919736,350,-0.2169703624307575,0,1,0
21772.575628762545,350,-0.2182797418664873,0,1,0
21889.632481605357,350,-0.2196104503405089,0,1,0
22006.68933444816,350,-0.2209629463211539,0,1,0
22123.746187290973,350,-0.2223376899594966,0,1,0
22240.803040133786,350,-0.2237351434379599,0,1,0
22357.85989297659,350,-0.2251557713401818,0,1,0
22474.9167458194,350,-0.2266000410415933,0,1,0
22591.97359866221,350,-0.2280684231203378,0,1,0
22709.03045150502,350,-0.2295613917878842,0,1,0
22826.087304347828,350,-0.23107942533904,0,1,0
22943.14415719064,350,-0.2326230066205741,0,1,0
23060.20101003345,350,-0.2341926235183494,0,1,0
23177.257862876257,350,-0.2357887694620928,0,1,0
23294.314715719065,350,-0.2374119439476809,0,1,0
23411.37156856188,350,-0.2390626530761369,0,1,0
23528.42842140469,350,-0.2407414101092515,0,1,0
23645.48527424749,350,-0.2424487360410292,0,1,0
23762.542127090303,350,-0.2441851601848325,0,1,0
23879.598979933115,350,-0.2459512207755516,0,1,0
23996.655832775923,350,-0.2477474655866653,0,1,0
24113.71268561873,350,-0.2495744525615386,0,1,0
24230.76953846154,350,-0.2514327504587871,0,1,0
24347.826391304352,350,-0.2533229395112991,0,1,0
24464.88324414716,350,-0.2552456120985282,0,1,0
24581.94009698997,350,-0.2572013734318611,0,1,0
24698.996949832777,350,-0.2591908422526565,0,1,0
24816.05380267559,350,-0.2612146515427156,0,1,0
24933.1106555184,350,-0.2632734492470007,0,1,0
25050.167508361206,350,-0.2653678990082759,0,1,0
25167.22436120401,350,-0.2674986809135597,0,1,0
25284.281214046827,350,-0.2696664922519841,0,1,0
25401.338066889635,350,-0.271872048284309,0,1,0
25518.394919732444,350,-0.2741160830234751,0,1,0
25635.45177257525,350,-0.2763993500263642,0,1,0
25752.508625418064,350,-0.278722623196604,0,1,0
25869.565478260876,350,-0.2810866975983176,0,1,0
25986.62233110368,350,-0.2834923902807852,0,1,0
26103.67918394649,350,-0.2859405411138523,0,1,0
26220.7360367893,350,-0.2884320136343581,0,1,0
26337.79288963211,350,-0.2909676959032513,0,1,0
26454.84974247492,350,-0.2935485013736889,0,1,0
26571.90659531773,350,-0.2961753697699523,0,1,0
26688.96344816054,350,-0.2988492679774638,0,1,0
26806.020301003347,350,-0.3015711909438464,0,1,0
26923.07715384616,350,-0.3043421625910784,0,1,0
27040.134006688968,350,-0.3071632367391428,0,1,0
27157.190859531776,350,-0.3100354980410063,0,1,0
27274.247712374585,350,-0.3129600629293262,0,1,0
27391.304565217397,350,-0.3159380805749278,0,1,0
27508.361418060205,350,-0.3189707338573574,0,1,0
27625.418270903014,350,-0.3220592403477534,0,1,0
27742.475123745822,350,-0.3252048533041385,0,1,0
27859.53197658863,350,-0.3284088626795802,0,1,0
27976.588829431443,350,-0.3316725961434337,0,1,0
28093.64568227425,350,-0.3349974201159241,0,1,0
28210.70253511706,350,-0.3383847408164581,0,1,0
28327.759387959868,350,-0.3418360053260636,0,1,0
28444.81624080268,350,-0.3453527026641355,0,1,0
28561.87309364549,350,-0.3489363648800931,0,1,0
28678.929946488297,350,-0.3525885681602027,0,1,0
28795.986799331105,350,-0.3563109339500104,0,1,0
28913.04365217392,350,-0.3601051300929366,0,1,0
29030.10050501673,350,-0.3639728719853258,0,1,0
29147.15735785953,350,-0.3679159237485615,0,1,0
29264.214210702343,350,-0.3719360994186276,0,1,0
29381.271063545155,350,-0.3760352641538719,0,1,0
29498.327916387963,350,-0.3802153354611521,0,1,0
29615.38476923077,350,-0.3844782844412667,0,1,0
29732.44162207358,350,-0.3888261370540256,0,1,0
29849.498474916392,350,-0.3932609754037126,0,1,0
29966.5553277592,350,-0.3977849390454369,0,1,0
30083.61218060201,350,-0.4024002263131151,0,1,0
30200.66903344482,350,-0.4071090956696791,0,1,0
30317.72588628763,350,-0.4119138670802835,0,1,0
30434.78273913044,350,-0.4168169234091161,0,1,0
30551.839591973247,350,-0.4218207118406398,0,1,0
30668.89644481606,350,-0.4269277453259409,0,1,0
30785.953297658867,350,-0.4321406040551128,0,1,0
30903.01015050168,350,-0.4374619369562416,0,1,0
31020.067003344484,350,-0.4428944632220635,0,1,0
31137.123856187296,350,-0.4484409738650111,0,1,0
31254.180709030104,350,-0.4541043333015889,0,1,0
31371.237561872917,350,-0.4598874809669433,0,1,0
31488.29441471572,350,-0.4657934329606696,0,1,0
31605.351267558533,350,-0.4718252837246456,0,1,0
31722.408120401346,350,-0.4779862077540242,0,1,0
31839.46497324415,350,-0.4842794613424548,0,1,0
31956.52182608696,350,-0.4907083843624059,0,1,0
32073.57867892977,350,-0.497276402081903,0,1,0
32190.63553177258,350,-0.5039870270185265,0,1,0
32307.692384615388,350,-0.5108438608321394,0,1,0
32424.7492374582,350,-0.5178505962573307,0,1,0
32541.80609030101,350,-0.5250110190767963,0,1,0
32658.862943143817,350,-0.5323290101371271,0,1,0
32775.91979598662,350,-0.539808547407955,0,1,0
32892.97664882943,350,-0.5474537080861706,0,1,0
33010.03350167224,350,-0.5552686707463644,0,1,0
33127.09035451505,350,-0.56325771753893,0,1,0
33244.14720735786,350,-0.571425236437423,0,1,0
33361.20406020067,350,-0.5797757235365363,0,1,0
33478.26091304348,350,-0.5883137854024092,0,1,0
33595.317765886284,350,-0.5970441414766988,0,1,0
33712.374618729096,350,-0.6059716265361464,0,1,0
33829.43147157191,350,-0.6151011932095571,0,1,0
33946.48832441471,350,-0.6244379145534242,0,1,0
34063.545177257525,350,-0.6339869866886367,0,1,0
34180.60203010034,350,-0.6437537314997398,0,1,0
34297.65888294314,350,-0.6537435993987496,0,1,0
34414.715735785954,350,-0.6639621721555521,0,1,0
34531.772588628766,350,-0.6744151657970956,0,1,0
34648.82944147157,350,-0.6851084335771017,0,1,0
34765.88629431438,350,-0.6960479690189033,0,1,0
34882.94314715719,350,-0.7072399090333807,0,1,0
35000.0,350,-0.7186905371144927,0,1,0
0.001,360,-0.32480601086662,0,1,0
117.05785284280938,360,-0.3186131007913926,0,1,0
234.1147056856188,360,-0.3125427180533294,0,1,0
351.17155852842814,360,-0.3065939169058557,0,1,0
468.2284113712375,360,-0.3007657574147154,0,1,0
585.2852642140468,360,-0.2950573058365017,0,1,0
702.3421170568563,360,-0.2894676348739571,0,1,0
819.3989698996656,360,-0.2839958238143208,0,1,0
936.455822742475,360,-0.2786409585567166,0,1,0
1053.5126755852843,360,-0.2734021315348685,0,1,0
1170.5695284280937,360,-0.2682784415411372,0,1,0
1287.626381270903,360,-0.263268993457996,0,1,0
1404.6832341137126,360,-0.2583728979030623,0,1,0
1521.740086956522,360,-0.2535892707936551,0,1,0
1638.7969397993313,360,-0.2489172328369117,0,1,0
1755.853792642141,360,-0.2443559089514109,0,1,0
1872.91064548495,360,-0.2399044276263044,0,1,0
1989.9674983277596,360,-0.2355619202237807,0,1,0
2107.024351170569,360,-0.2313275202306746,0,1,0
2224.0812040133783,360,-0.2272003624651434,0,1,0
2341.138056856188,360,-0.2231795822439704,0,1,0
2458.194909698997,360,-0.2192643145163222,0,1,0
2575.2517625418063,360,-0.2154536929694235,0,1,0
2692.308615384616,360,-0.2117468491117758,0,1,0
2809.365468227425,360,-0.2081429113392438,0,1,0
2926.422321070235,360,-0.2046410039894894,0,1,0
3043.479173913044,360,-0.2012402463899097,0,1,0
3160.536026755853,360,-0.1979397519042366,0,1,0
3277.592879598663,360,-0.1947386269828901,0,1,0
3394.649732441472,360,-0.1916359702219632,0,1,0
3511.7065852842816,360,-0.1886308714356344,0,1,0
3628.763438127091,360,-0.1857224107466771,0,1,0
3745.8202909699,360,-0.1829096576996608,0,1,0
3862.8771438127096,360,-0.1801916704010607,0,1,0
3979.933996655519,360,-0.1775674946907097,0,1,0
4096.990849498328,360,-0.1750361633484779,0,1,0
4214.047702341138,360,-0.1725966953402031,0,1,0
4331.104555183947,360,-0.1702480951065204,0,1,0
4448.161408026756,360,-0.1679893518981271,0,1,0
4565.218260869566,360,-0.1658194391609261,0,1,0
4682.275113712375,360,-0.1637373139740663,0,1,0
4799.331966555184,360,-0.1617419165439365,0,1,0
4916.388819397994,360,-0.1598321697568058,0,1,0
5033.445672240803,360,-0.1580069787926417,0,1,0
5150.502525083612,360,-0.1562652308024072,0,1,0
5267.559377926422,360,-0.1546057946509657,0,1,0
5384.616230769231,360,-0.1530275207273289,0,1,0
5501.6730836120405,360,-0.1515292408239862,0,1,0
5618.729936454851,360,-0.1501097680865935,0,1,0
5735.78678929766,360,-0.1487678970351739,0,1,0
5852.8436421404695,360,-0.1475024036577003,0,1,0
5969.900494983279,360,-0.1463120455766909,0,1,0
6086.957347826088,360,-0.1451955622891854,0,1,0
6204.0142006688975,360,-0.1441516754801513,0,1,0
6321.071053511707,360,-0.1431790894092759,0,1,0
6438.127906354516,360,-0.1422764913706622,0,1,0
6555.184759197326,360,-0.1414425522247352,0,1,0
6672.241612040135,360,-0.1406759270015364,0,1,0
6789.298464882944,360,-0.1399752555741061,0,1,0
6906.355317725754,360,-0.1393391634005754,0,1,0
7023.412170568563,360,-0.1387662623332793,0,1,0
7140.469023411372,360,-0.1382551514928848,0,1,0
7257.525876254182,360,-0.137804418205429,0,1,0
7374.582729096991,360,-0.1374126389997873,0,1,0
7491.6395819398,360,-0.1370783806629006,0,1,0
7608.69643478261,360,-0.1368002013499338,0,1,0
7725.753287625419,360,-0.1365766517461866,0,1,0
7842.810140468228,360,-0.1364062762775628,0,1,0
7959.866993311038,360,-0.1362876143659354,0,1,0
8076.923846153847,360,-0.1362192017258798,0,1,0
8193.980698996656,360,-0.1361995716988065,0,1,0
8311.037551839467,360,-0.1362272566205386,0,1,0
8428.094404682275,360,-0.1363007892181334,0,1,0
8545.151257525085,360,-0.1364187040317172,0,1,0
8662.208110367894,360,-0.1365795388569116,0,1,0
8779.264963210704,360,-0.1367818362033389,0,1,0
8896.321816053513,360,-0.1370241447647505,0,1,0
9013.378668896325,360,-0.1373050208960838,0,1,0
9130.435521739131,360,-0.1376230300929027,0,1,0
9247.49237458194,360,-0.1379767484684901,0,1,0
9364.54922742475,360,-0.138364764224101,0,1,0
9481.60608026756,360,-0.1387856791076525,0,1,0
9598.662933110369,360,-0.1392381098564498,0,1,0
9715.71978595318,360,-0.1397206896194377,0,1,0
9832.776638795987,360,-0.1402320693546629,0,1,0
9949.833491638798,360,-0.1407709191977897,0,1,0
10066.890344481606,360,-0.1413359297975118,0,1,0
10183.947197324416,360,-0.1419258136140635,0,1,0
10301.004050167225,360,-0.1425393061771346,0,1,0
10418.060903010037,360,-0.1431751672996383,0,1,0
10535.117755852843,360,-0.143832182244126,0,1,0
10652.174608695654,360,-0.1445091628388534,0,1,0
10769.231461538462,360,-0.1452049485406363,0,1,0
10886.288314381272,360,-0.1459184074421283,0,1,0
11003.34516722408,360,-0.146648437221184,0,1,0
11120.402020066893,360,-0.1473939660304237,0,1,0
11237.4588729097,360,-0.1481539533253593,0,1,0
11354.51572575251,360,-0.1489273906296476,0,1,0
11471.57257859532,360,-0.1497133022364348,0,1,0
11588.629431438128,360,-0.1505107458449857,0,1,0
11705.68628428094,360,-0.1513188131320558,0,1,0
11822.743137123747,360,-0.1521366302577493,0,1,0
11939.799989966556,360,-0.1529633583058333,0,1,0
12056.856842809366,360,-0.1537981936588501,0,1,0
12173.913695652176,360,-0.1546403683083084,0,1,0
12290.970548494985,360,-0.1554891501008694,0,1,0
12408.027401337797,360,-0.1563438429211785,0,1,0
12525.084254180603,360,-0.1572037868125734,0,1,0
12642.141107023412,360,-0.1580683580368093,0,1,0
12759.197959866222,360,-0.1589369690741161,0,1,0
12876.254812709032,360,-0.1598090685652313,0,1,0
12993.31166555184,360,-0.1606841411968023,0,1,0
13110.36851839465,360,-0.1615617075320106,0,1,0
13227.42537123746,360,-0.1624413237880688,0,1,0
13344.48222408027,360,-0.1633225815625025,0,1,0
13461.539076923078,360,-0.1642051075100137,0,1,0
13578.595929765888,360,-0.1650885629718919,0,1,0
13695.652782608697,360,-0.1659726435599559,0,1,0
13812.709635451509,360,-0.166857078696921,0,1,0
13929.766488294315,360,-0.1677416311152793,0,1,0
14046.823341137126,360,-0.1686260963166609,0,1,0
14163.880193979934,360,-0.1695103019937562,0,1,0
14280.937046822744,360,-0.1703941074168417,0,1,0
14397.993899665553,360,-0.1712774027869942,0,1,0
14515.050752508365,360,-0.1721601085580902,0,1,0
14632.107605351172,360,-0.17304217472978,0,1,0
14749.164458193982,360,-0.1739235801133651,0,1,0
14866.22131103679,360,-0.1748043315731585,0,1,0
14983.2781638796,360,-0.1756844632450794,0,1,0
