density,temperature,delta_phi,substance
49777.777888888886,880,-1.6227572126710113,water
50343.43444444444,880,-1.679882963887605,water
50909.09099999999,880,-1.7403744233984235,water
51474.74755555555,880,-1.8043706278649496,water
52040.40411111111,880,-1.8720168762297416,water
52606.06066666666,880,-1.94346501217079,water
53171.71722222221,880,-2.0188737219416657,water
53737.37377777777,880,-2.0984088497757343,water
54303.03033333333,880,-2.182243733158159,water
54868.686888888886,880,-2.270559560385068,water
55434.34344444444,880,-2.3635457529390447,water
56000.0,880,-2.461400375319159,water
