density,temperature,Molecular_Weight,Boiling_Point,Melting_Point,delta_phi
0.7878787878787877,0.6052631578947367,18.01528,100.0,0.0,0.027024451995863456
0.7979797979797978,0.6052631578947367,18.01528,100.0,0.0,0.026988004100660674
0.808080808080808,0.6052631578947367,18.01528,100.0,0.0,0.026940987882847052
0.818181818181818,0.6052631578947367,18.01528,100.0,0.0,0.026883003257117805
0.8282828282828281,0.6052631578947367,18.01528,100.0,0.0,0.026813620144701265
0.8383838383838382,0.6052631578947367,18.01528,100.0,0.0,0.026732377712356828
0.8484848484848484,0.6052631578947367,18.01528,100.0,0.0,0.026638783437325057
0.8585858585858583,0.6052631578947367,18.01528,100.0,0.0,0.026532312011953857
0.8686868686868685,0.6052631578947367,18.01528,100.0,0.0,0.02641240410697421
0.8787878787878786,0.6052631578947367,18.01528,100.0,0.0,0.026278465015271774
0.8888888888888887,0.6052631578947367,18.01528,100.0,0.0,0.026129863198510822
0.8989898989898989,0.6052631578947367,18.01528,100.0,0.0,0.025965928757386784
0.9090909090909088,0.6052631578947367,18.01528,100.0,0.0,0.025785951843004508
0.919191919191919,0.6052631578947367,18.01528,100.0,0.0,0.025589181022364415
0.9292929292929291,0.6052631578947367,18.01528,100.0,0.0,0.025374821605661076
0.9393939393939391,0.6052631578947367,18.01528,100.0,0.0,0.025142033937432272
0.9494949494949491,0.6052631578947367,18.01528,100.0,0.0,0.02488993164793829
0.9595959595959593,0.6052631578947367,18.01528,100.0,0.0,0.024617579855716273
0.9696969696969695,0.6052631578947367,18.01528,100.0,0.0,0.024323993307284106
0.9797979797979797,0.6052631578947367,18.01528,100.0,0.0,0.024008134435561847
0.9898989898989897,0.6052631578947367,18.01528,100.0,0.0,0.02366891131480902
0.9999999999999999,0.6052631578947367,18.01528,100.0,0.0,0.023305175486750516
0.0,0.6710526315789473,18.01528,100.0,0.0,0.02512256283768655
0.0101010101010101,0.6710526315789473,18.01528,100.0,0.0,0.022938165154374784
0.020202020202020197,0.6710526315789473,18.01528,100.0,0.0,0.0211064314994375
0.030303030303030297,0.6710526315789473,18.01528,100.0,0.0,0.019578568508542282
0.04040404040404041,0.6710526315789473,18.01528,100.0,0.0,0.01831426521158172
0.050505050505050504,0.6710526315789473,18.01528,100.0,0.0,0.017279383809835736
0.060606060606060594,0.6710526315789473,18.01528,100.0,0.0,0.01644448872059196
0.0707070707070707,0.6710526315789473,18.01528,100.0,0.0,0.015783874785670476
0.0808080808080808,0.6710526315789473,18.01528,100.0,0.0,0.01527490323770172
0.0909090909090909,0.6710526315789473,18.01528,100.0,0.0,0.014897532228212027
0.101010101010101,0.6710526315789473,18.01528,100.0,0.0,0.014633972442052154
0.1111111111111111,0.6710526315789473,18.01528,100.0,0.0,0.014468423874599708
0.1212121212121212,0.6710526315789473,18.01528,100.0,0.0,0.014386865330704095
0.1313131313131313,0.6710526315789473,18.01528,100.0,0.0,0.01437687783556728
0.5454545454545454,0.6710526315789473,18.01528,100.0,0.0,0.02465284526472206
0.5555555555555555,0.6710526315789473,18.01528,100.0,0.0,0.024796689812348942
0.5656565656565656,0.6710526315789473,18.01528,100.0,0.0,0.02493272345990119
0.5757575757575756,0.6710526315789473,18.01528,100.0,0.0,0.025061018966858452
0.5858585858585856,0.6710526315789473,18.01528,100.0,0.0,0.025181621845328208
0.5959595959595958,0.6710526315789473,18.01528,100.0,0.0,0.025294550973978248
0.606060606060606,0.6710526315789473,18.01528,100.0,0.0,0.025399799514381604
0.616161616161616,0.6710526315789473,18.01528,100.0,0.0,0.02549733613715935
0.6262626262626261,0.6710526315789473,18.01528,100.0,0.0,0.025587106344378965
0.6363636363636361,0.6710526315789473,18.01528,100.0,0.0,0.025669033635835014
0.6464646464646463,0.6710526315789473,18.01528,100.0,0.0,0.025743020337172625
0.6565656565656565,0.6710526315789473,18.01528,100.0,0.0,0.025808948016827912
0.6666666666666665,0.6710526315789473,18.01528,100.0,0.0,0.025866677516741245
0.6767676767676766,0.6710526315789473,18.01528,100.0,0.0,0.02591604868446951
0.6868686868686866,0.6710526315789473,18.01528,100.0,0.0,0.025956879917977058
0.6969696969696968,0.6710526315789473,18.01528,100.0,0.0,0.025988967627473086
0.707070707070707,0.6710526315789473,18.01528,100.0,0.0,0.026012085693621727
0.7171717171717169,0.6710526315789473,18.01528,100.0,0.0,0.026025984969651753
0.7272727272727272,0.6710526315789473,18.01528,100.0,0.0,0.026030392844304712
0.7373737373737372,0.6710526315789473,18.01528,100.0,0.0,0.026025012857657424
0.7474747474747473,0.6710526315789473,18.01528,100.0,0.0,0.026009524344419343
0.7575757575757575,0.6710526315789473,18.01528,100.0,0.0,0.02598358206942642
0.7676767676767674,0.6710526315789473,18.01528,100.0,0.0,0.02594681581682895
0.7777777777777776,0.6710526315789473,18.01528,100.0,0.0,0.025898829896590547
0.7878787878787877,0.6710526315789473,18.01528,100.0,0.0,0.0258392025378299
0.7979797979797978,0.6710526315789473,18.01528,100.0,0.0,0.025767485146782544
0.808080808080808,0.6710526315789473,18.01528,100.0,0.0,0.025683201416364574
0.818181818181818,0.6710526315789473,18.01528,100.0,0.0,0.025585846283357583
0.8282828282828281,0.6710526315789473,18.01528,100.0,0.0,0.025474884737251662
0.8383838383838382,0.6710526315789473,18.01528,100.0,0.0,0.02534975049120052
0.8484848484848484,0.6710526315789473,18.01528,100.0,0.0,0.025209844530058506
0.8585858585858583,0.6710526315789473,18.01528,100.0,0.0,0.025054533553004025
0.8686868686868685,0.6710526315789473,18.01528,100.0,0.0,0.024883148328896553
0.8787878787878786,0.6710526315789473,18.01528,100.0,0.0,0.02469498198149335
0.8888888888888887,0.6710526315789473,18.01528,100.0,0.0,0.024489288219259404
0.8989898989898989,0.6710526315789473,18.01528,100.0,0.0,0.024265279521058555
0.9090909090909088,0.6710526315789473,18.01528,100.0,0.0,0.024022125284858007
0.919191919191919,0.6710526315789473,18.01528,100.0,0.0,0.023758949941998755
0.9292929292929291,0.6710526315789473,18.01528,100.0,0.0,0.023474831034863294
0.9393939393939391,0.6710526315789473,18.01528,100.0,0.0,0.02316879725111371
0.9494949494949491,0.6710526315789473,18.01528,100.0,0.0,0.022839826403273335
0.9595959595959593,0.6710526315789473,18.01528,100.0,0.0,0.02248684333837698
0.9696969696969695,0.6710526315789473,18.01528,100.0,0.0,0.02210871775882282
0.9797979797979797,0.6710526315789473,18.01528,100.0,0.0,0.021704261932453794
0.9898989898989897,0.6710526315789473,18.01528,100.0,0.0,0.021272228267264468
0.9999999999999999,0.6710526315789473,18.01528,100.0,0.0,0.020811306723976592
0.0,0.736842105263158,18.01528,100.0,0.0,0.019334117500860743
0.0101010101010101,0.736842105263158,18.01528,100.0,0.0,0.01817719520132515
0.020202020202020197,0.736842105263158,18.01528,100.0,0.0,0.017210047826908506
0.030303030303030297,0.736842105263158,18.01528,100.0,0.0,0.016411027858823687
0.04040404040404041,0.736842105263158,18.01528,100.0,0.0,0.015761053062753102
0.050505050505050504,0.736842105263158,18.01528,100.0,0.0,0.01524311944394641
0.060606060606060594,0.736842105263158,18.01528,100.0,0.0,0.01484196545041234
0.0707070707070707,0.736842105263158,18.01528,100.0,0.0,0.01454383390809621
0.0808080808080808,0.736842105263158,18.01528,100.0,0.0,0.014336297872921636
0.0909090909090909,0.736842105263158,18.01528,100.0,0.0,0.014208128396250302
0.101010101010101,0.736842105263158,18.01528,100.0,0.0,0.014149189632723587
0.1111111111111111,0.736842105263158,18.01528,100.0,0.0,0.014150351554594634
0.1212121212121212,0.736842105263158,18.01528,100.0,0.0,0.014203413775891814
0.1313131313131313,0.736842105263158,18.01528,100.0,0.0,0.014301036216089337
0.1414141414141414,0.736842105263158,18.01528,100.0,0.0,0.014436673897146904
0.1515151515151515,0.736842105263158,18.01528,100.0,0.0,0.014604514287598616
0.1616161616161616,0.736842105263158,18.01528,100.0,0.0,0.014799416422704685
0.17171717171717168,0.736842105263158,18.01528,100.0,0.0,0.01501685163436842
0.1818181818181818,0.736842105263158,18.01528,100.0,0.0,0.015252846179473298
0.1919191919191919,0.736842105263158,18.01528,100.0,0.0,0.015503926377206923
0.202020202020202,0.736842105263158,18.01528,100.0,0.0,0.01576706699267859
0.2121212121212121,0.736842105263158,18.01528,100.0,0.0,0.016039643376231795
0.22222222222222224,0.736842105263158,18.01528,100.0,0.0,0.01631938710753561
0.2323232323232323,0.736842105263158,18.01528,100.0,0.0,0.01660434363365381
0.24242424242424238,0.736842105263158,18.01528,100.0,0.0,0.016892829155623623
0.25252525252525254,0.736842105263158,18.01528,100.0,0.0,0.017183383883106466
0.2626262626262626,0.736842105263158,18.01528,100.0,0.0,0.017474720913477626
0.2727272727272727,0.736842105263158,18.01528,100.0,0.0,0.017765674701779435
0.2828282828282828,0.736842105263158,18.01528,100.0,0.0,0.018055158798917326
0.29292929292929293,0.736842105263158,18.01528,100.0,0.0,0.01834214567133451
0.30303030303030304,0.736842105263158,18.01528,100.0,0.0,0.018625677979119258
0.3131313131313131,0.736842105263158,18.01528,100.0,0.0,0.018904909394952797
0.3232323232323232,0.736842105263158,18.01528,100.0,0.0,0.01917915825586164
0.33333333333333326,0.736842105263158,18.01528,100.0,0.0,0.019447950580345194
0.3434343434343434,0.736842105263158,18.01528,100.0,0.0,0.01971101609264707
0.35353535353535354,0.736842105263158,18.01528,100.0,0.0,0.019968230210745327
0.3636363636363636,0.736842105263158,18.01528,100.0,0.0,0.020219540845981085
0.3737373737373738,0.736842105263158,18.01528,100.0,0.0,0.020464904150965586
0.3838383838383838,0.736842105263158,18.01528,100.0,0.0,0.02070424733974726
0.3939393939393939,0.736842105263158,18.01528,100.0,0.0,0.020937461970448372
0.404040404040404,0.736842105263158,18.01528,100.0,0.0,0.021164418487903194
0.41414141414141414,0.736842105263158,18.01528,100.0,0.0,0.02138498806677989
0.4242424242424242,0.736842105263158,18.01528,100.0,0.0,0.021599060319952023
0.4343434343434343,0.736842105263158,18.01528,100.0,0.0,0.02180655140834059
0.4444444444444444,0.736842105263158,18.01528,100.0,0.0,0.022007402692898748
0.4545454545454545,0.736842105263158,18.01528,100.0,0.0,0.022201573321204298
0.4646464646464647,0.736842105263158,18.01528,100.0,0.0,0.022389030895972422
0.4747474747474747,0.736842105263158,18.01528,100.0,0.0,0.022569743459350308
0.48484848484848475,0.736842105263158,18.01528,100.0,0.0,0.022743674434663724
0.494949494949495,0.736842105263158,18.01528,100.0,0.0,0.022910780650375044
0.505050505050505,0.736842105263158,18.01528,100.0,0.0,0.023071012559058596
0.515151515151515,0.736842105263158,18.01528,100.0,0.0,0.023224315385600887
0.5252525252525252,0.736842105263158,18.01528,100.0,0.0,0.02337063008629231
0.5353535353535352,0.736842105263158,18.01528,100.0,0.0,0.023509893440116107
0.5454545454545454,0.736842105263158,18.01528,100.0,0.0,0.023642037087096363
0.5555555555555555,0.736842105263158,18.01528,100.0,0.0,0.02376698571210152
0.5656565656565656,0.736842105263158,18.01528,100.0,0.0,0.02388465477472486
0.5757575757575756,0.736842105263158,18.01528,100.0,0.0,0.023994948210045768
0.5858585858585856,0.736842105263158,18.01528,100.0,0.0,0.024097756421457894
0.5959595959595958,0.736842105263158,18.01528,100.0,0.0,0.024192954725211616
0.606060606060606,0.736842105263158,18.01528,100.0,0.0,0.024280402251840316
0.616161616161616,0.736842105263158,18.01528,100.0,0.0,0.024359941204907684
0.6262626262626261,0.736842105263158,18.01528,100.0,0.0,0.024431396336472063
0.6363636363636361,0.736842105263158,18.01528,100.0,0.0,0.024494574511136194
0.6464646464646463,0.736842105263158,18.01528,100.0,0.0,0.024549264273379078
0.6565656565656565,0.736842105263158,18.01528,100.0,0.0,0.024595235381835338
0.6666666666666665,0.736842105263158,18.01528,100.0,0.0,0.024632238312195805
0.6767676767676766,0.736842105263158,18.01528,100.0,0.0,0.02466000375024037
0.6868686868686866,0.736842105263158,18.01528,100.0,0.0,0.024678242099137167
0.6969696969696968,0.736842105263158,18.01528,100.0,0.0,0.0246866430161946
0.707070707070707,0.736842105263158,18.01528,100.0,0.0,0.024684874980241307
0.7171717171717169,0.736842105263158,18.01528,100.0,0.0,0.02467258487701437
0.7272727272727272,0.736842105263158,18.01528,100.0,0.0,0.02464939757951743
0.7373737373737372,0.736842105263158,18.01528,100.0,0.0,0.024614915494444504
0.7474747474747473,0.736842105263158,18.01528,100.0,0.0,0.024568718044379927
0.7575757575757575,0.736842105263158,18.01528,100.0,0.0,0.024510361057740983
0.7676767676767674,0.736842105263158,18.01528,100.0,0.0,0.02443937604331293
0.7777777777777776,0.736842105263158,18.01528,100.0,0.0,0.024355269332644706
0.7878787878787877,0.736842105263158,18.01528,100.0,0.0,0.02425752108063182
0.7979797979797978,0.736842105263158,18.01528,100.0,0.0,0.024145584121518758
0.808080808080808,0.736842105263158,18.01528,100.0,0.0,0.024018882683760758
0.818181818181818,0.736842105263158,18.01528,100.0,0.0,0.023876810972259285
0.8282828282828281,0.736842105263158,18.01528,100.0,0.0,0.023718731630212486
0.8383838383838382,0.736842105263158,18.01528,100.0,0.0,0.02354397409510136
0.8484848484848484,0.736842105263158,18.01528,100.0,0.0,0.023351832864183082
0.8585858585858583,0.736842105263158,18.01528,100.0,0.0,0.02314156568440558
0.8686868686868685,0.736842105263158,18.01528,100.0,0.0,0.022912391680067305
0.8787878787878786,0.736842105263158,18.01528,100.0,0.0,0.022663489429035632
0.8888888888888887,0.736842105263158,18.01528,100.0,0.0,0.02239399499512624
0.8989898989898989,0.736842105263158,18.01528,100.0,0.0,0.022102999920574472
0.9090909090909088,0.736842105263158,18.01528,100.0,0.0,0.02178954917858725
0.919191919191919,0.736842105263158,18.01528,100.0,0.0,0.021452639081950386
0.9292929292929291,0.736842105263158,18.01528,100.0,0.0,0.021091215139724374
0.9393939393939391,0.736842105263158,18.01528,100.0,0.0,0.020704169850320125
0.9494949494949491,0.736842105263158,18.01528,100.0,0.0,0.020290340415794056
0.9595959595959593,0.736842105263158,18.01528,100.0,0.0,0.019848506359086183
0.9696969696969695,0.736842105263158,18.01528,100.0,0.0,0.0193773870231937
0.9797979797979797,0.736842105263158,18.01528,100.0,0.0,0.01887563892890198
0.9898989898989897,0.736842105263158,18.01528,100.0,0.0,0.018341852965694204
0.9999999999999999,0.736842105263158,18.01528,100.0,0.0,0.01777455138875606
0.0,0.8026315789473684,18.01528,100.0,0.0,0.015098238704093023
0.0101010101010101,0.8026315789473684,18.01528,100.0,0.0,0.014491629447531766
0.020202020202020197,0.8026315789473684,18.01528,100.0,0.0,0.013998553983008862
0.030303030303030297,0.8026315789473684,18.01528,100.0,0.0,0.013607499069913983
0.04040404040404041,0.8026315789473684,18.01528,100.0,0.0,0.01330788475728475
0.050505050505050504,0.8026315789473684,18.01528,100.0,0.0,0.013089965647199418
0.060606060606060594,0.8026315789473684,18.01528,100.0,0.0,0.012944759430985183
0.0707070707070707,0.8026315789473684,18.01528,100.0,0.0,0.012863993510822772
0.0808080808080808,0.8026315789473684,18.01528,100.0,0.0,0.012840063189523467
0.0909090909090909,0.8026315789473684,18.01528,100.0,0.0,0.012865996885913417
0.101010101010101,0.8026315789473684,18.01528,100.0,0.0,0.012935425224970565
0.1111111111111111,0.8026315789473684,18.01528,100.0,0.0,0.013042551859030973
0.1212121212121212,0.8026315789473684,18.01528,100.0,0.0,0.013182124620966539
0.1313131313131313,0.8026315789473684,18.01528,100.0,0.0,0.013349406168651113
0.1414141414141414,0.8026315789473684,18.01528,100.0,0.0,0.01354014370119929
0.1515151515151515,0.8026315789473684,18.01528,100.0,0.0,0.013750537643452444
0.1616161616161616,0.8026315789473684,18.01528,100.0,0.0,0.013977209427560514
0.17171717171717168,0.8026315789473684,18.01528,100.0,0.0,0.014217168664556674
0.1818181818181818,0.8026315789473684,18.01528,100.0,0.0,0.014467780105806505
0.1919191919191919,0.8026315789473684,18.01528,100.0,0.0,0.014726730853101498
0.202020202020202,0.8026315789473684,18.01528,100.0,0.0,0.014991998294351827
0.2121212121212121,0.8026315789473684,18.01528,100.0,0.0,0.015261819225614093
0.22222222222222224,0.8026315789473684,18.01528,100.0,0.0,0.015534660575019522
0.2323232323232323,0.8026315789473684,18.01528,100.0,0.0,0.015809192075008475
0.24242424242424238,0.8026315789473684,18.01528,100.0,0.0,0.016084261141219032
0.25252525252525254,0.8026315789473684,18.01528,100.0,0.0,0.016358870115656586
0.2626262626262626,0.8026315789473684,18.01528,100.0,0.0,0.01663215592636174
0.2727272727272727,0.8026315789473684,18.01528,100.0,0.0,0.016903372115728475
0.2828282828282828,0.8026315789473684,18.01528,100.0,0.0,0.017171873105971174
0.29292929292929293,0.8026315789473684,18.01528,100.0,0.0,0.017437100513458644
0.30303030303030304,0.8026315789473684,18.01528,100.0,0.0,0.01769857130158994
0.3131313131313131,0.8026315789473684,18.01528,100.0,0.0,0.01795586757724578
0.3232323232323232,0.8026315789473684,18.01528,100.0,0.0,0.018208627883014375
0.33333333333333326,0.8026315789473684,18.01528,100.0,0.0,0.01845653989661182
0.3434343434343434,0.8026315789473684,18.01528,100.0,0.0,0.018699334505963977
0.35353535353535354,0.8026315789473684,18.01528,100.0,0.0,0.018936781209307037
0.3636363636363636,0.8026315789473684,18.01528,100.0,0.0,0.019168684669677374
0.3737373737373738,0.8026315789473684,18.01528,100.0,0.0,0.019394882077667024
0.3838383838383838,0.8026315789473684,18.01528,100.0,0.0,0.019615240751817913
0.3939393939393939,0.8026315789473684,18.01528,100.0,0.0,0.019829655265238805
0.404040404040404,0.8026315789473684,18.01528,100.0,0.0,0.020038043454966875
0.41414141414141414,0.8026315789473684,18.01528,100.0,0.0,0.020240341009535024
0.4242424242424242,0.8026315789473684,18.01528,100.0,0.0,0.020436494869209676
0.4343434343434343,0.8026315789473684,18.01528,100.0,0.0,0.02062645620476174
0.4444444444444444,0.8026315789473684,18.01528,100.0,0.0,0.020810174015500296
0.4545454545454545,0.8026315789473684,18.01528,100.0,0.0,0.02098759026549065
0.4646464646464647,0.8026315789473684,18.01528,100.0,0.0,0.02115863702382995
0.4747474747474747,0.8026315789473684,18.01528,100.0,0.0,0.02132323551960916
0.48484848484848475,0.8026315789473684,18.01528,100.0,0.0,0.021481296603878007
0.494949494949495,0.8026315789473684,18.01528,100.0,0.0,0.02163272194044227
0.505050505050505,0.8026315789473684,18.01528,100.0,0.0,0.02177740528888839
0.515151515151515,0.8026315789473684,18.01528,100.0,0.0,0.021915233398289834
0.5252525252525252,0.8026315789473684,18.01528,100.0,0.0,0.022046086222287146
0.5353535353535352,0.8026315789473684,18.01528,100.0,0.0,0.022169836360476328
0.5454545454545454,0.8026315789473684,18.01528,100.0,0.0,0.022286347806807022
0.5555555555555555,0.8026315789473684,18.01528,100.0,0.0,0.02239547421748253
0.5656565656565656,0.8026315789473684,18.01528,100.0,0.0,0.02249705697468793
0.5757575757575756,0.8026315789473684,18.01528,100.0,0.0,0.02259092331154497
0.5858585858585856,0.8026315789473684,18.01528,100.0,0.0,0.022676884693916054
0.5959595959595958,0.8026315789473684,18.01528,100.0,0.0,0.022754735557106186
0.606060606060606,0.8026315789473684,18.01528,100.0,0.0,0.022824252402790478
0.616161616161616,0.8026315789473684,18.01528,100.0,0.0,0.022885193196449466
0.6262626262626261,0.8026315789473684,18.01528,100.0,0.0,0.022937296976293972
0.6363636363636361,0.8026315789473684,18.01528,100.0,0.0,0.022980283586059438
0.6464646464646463,0.8026315789473684,18.01528,100.0,0.0,0.023013853463723165
0.6565656565656565,0.8026315789473684,18.01528,100.0,0.0,0.02303768744291739
0.6666666666666665,0.8026315789473684,18.01528,100.0,0.0,0.02305144654409444
0.6767676767676766,0.8026315789473684,18.01528,100.0,0.0,0.023054771744209984
0.6868686868686866,0.8026315789473684,18.01528,100.0,0.0,0.02304728371714022
0.6969696969696968,0.8026315789473684,18.01528,100.0,0.0,0.023028582535131317
0.707070707070707,0.8026315789473684,18.01528,100.0,0.0,0.022998247317522015
0.7171717171717169,0.8026315789473684,18.01528,100.0,0.0,0.02295583580945734
0.7272727272727272,0.8026315789473684,18.01528,100.0,0.0,0.022900883871654336
0.7373737373737372,0.8026315789473684,18.01528,100.0,0.0,0.02283290486294113
0.7474747474747473,0.8026315789473684,18.01528,100.0,0.0,0.022751388899933108
0.7575757575757575,0.8026315789473684,18.01528,100.0,0.0,0.02265580198228536
0.7676767676767674,0.8026315789473684,18.01528,100.0,0.0,0.02254558497677955
0.7777777777777776,0.8026315789473684,18.01528,100.0,0.0,0.022420152458507384
0.7878787878787877,0.8026315789473684,18.01528,100.0,0.0,0.02227889141208591
0.7979797979797978,0.8026315789473684,18.01528,100.0,0.0,0.022121159799868378
0.808080808080808,0.8026315789473684,18.01528,100.0,0.0,0.021946285007250217
0.818181818181818,0.8026315789473684,18.01528,100.0,0.0,0.021753562177266622
0.8282828282828281,0.8026315789473684,18.01528,100.0,0.0,0.02154225244773373
0.8383838383838382,0.8026315789473684,18.01528,100.0,0.0,0.0213115811041963
0.8484848484848484,0.8026315789473684,18.01528,100.0,0.0,0.02106073566102019
0.8585858585858583,0.8026315789473684,18.01528,100.0,0.0,0.020788863881219418
0.8686868686868685,0.8026315789473684,18.01528,100.0,0.0,0.020495071743210656
0.8787878787878786,0.8026315789473684,18.01528,100.0,0.0,0.020178421359764574
0.8888888888888887,0.8026315789473684,18.01528,100.0,0.0,0.019837928851183302
0.8989898989898989,0.8026315789473684,18.01528,100.0,0.0,0.019472562171274674
