,temperature,density,real_ufrac,delta_phi,stable
13497,410,26212.42519438878,0.3023063626625643,-0.6463929228827787,0
13498,410,26292.585513026053,0.30186592295367587,-0.6476657115706451,0
13499,410,26372.74583166333,0.301406434128783,-0.6489460602086018,0
13500,410,26452.906150300605,0.3009279200073298,-0.6502340624294775,0
13501,410,26533.06646893788,0.30043040389159825,-0.6515298120255137,0
13502,410,26613.226787575153,0.29991390855004396,-0.6528334029464702,0
13503,410,26693.387106212427,0.29937845620079573,-0.6541449292980385,0
13504,410,26773.5474248497,0.2988240684952038,-0.6554644853406776,0
13505,410,26853.707743486975,0.2982507665014691,-0.6567921654888352,0
13506,410,26933.868062124253,0.2976585706886429,-0.6581280643102617,0
13507,410,27014.028380761527,0.2970475009102581,-0.6594722765261529,0
13508,410,27094.1886993988,0.2964175763886163,-0.6608248970110934,0
13509,410,27174.349018036075,0.29576881569876556,-0.6621860207937625,0
13510,410,27254.50933667335,0.2951012367528436,-0.6635557430577234,0
13511,410,27334.669655310623,0.29441485678445356,-0.6649341591426237,0
13512,410,27414.829973947897,0.2937096923331831,-0.6663213645456957,0
13513,410,27494.990292585175,0.292985759229182,-0.6677174549236327,0
13514,410,27575.15061122245,0.2922430725778442,-0.6691225260947936,0
13515,410,27655.310929859723,0.2914816467448432,-0.6705366740414825,0
13516,410,27735.471248496997,0.2907014953408227,-0.6719599949129955,0
13517,410,27815.63156713427,0.2899026312066615,-0.6733925850285116,0
13518,410,27895.791885771545,0.2890850663985294,-0.6748345408806071,0
13519,410,27975.95220440882,0.2882488121732303,-0.6762859591388904,0
13520,410,28056.112523046097,0.287393878973493,-0.6777469366540941,0
13521,410,28136.27284168337,0.2865202764135085,-0.6792175704623183,0
13522,410,28216.433160320645,0.28562801326444076,-0.6806979577896957,0
13523,410,28296.59347895792,0.2847170974401111,-0.6821881960572693,0
13524,410,28376.753797595193,0.28378753598268336,-0.6836883828862551,0
13525,410,28456.914116232467,0.2828393350485643,-0.6851986161034663,0
