temperature,density,real_ufrac,delta_phi,stable,argon,water,methane
160,17474.950462925855,0.7129397823260217,-0.0517077573129305,0,1,0,0
160,17555.11078156313,0.7157626164572072,-0.0515755639060309,0,1,0,0
160,17635.271100200403,0.7185635982681551,-0.0514454989067921,0,1,0,0
160,17715.431418837677,0.7213427259692937,-0.0513175273409367,0,1,0,0
160,17795.59173747495,0.724100000099046,-0.0511916151646508,0,1,0,0
160,17875.752056112226,0.726835423505032,-0.0510677292651542,0,1,0,0
160,17955.9123747495,0.7295490013247115,-0.0509458374607989,0,1,0,0
160,18036.072693386777,0.7322407409654452,-0.0508259085007376,0,1,0,0
160,18116.23301202405,0.7349106520841513,-0.0507079120640074,0,1,0,0
160,18196.393330661325,0.7375587465665578,-0.0505918187580478,0,1,0,0
160,18276.5536492986,0.74018503850617,-0.0504776001165555,0,1,0,0
160,18356.713967935877,0.7427895441830159,-0.0503652285966338,0,1,0,0
160,18436.874286573147,0.7453722820422033,-0.0502546775752253,0,1,0,0
160,18517.03460521042,0.7479332726724275,-0.0501459213447138,0,1,0,0
160,18597.1949238477,0.7504725387843965,-0.0500389351077451,0,1,0,0
160,18677.355242484973,0.7529901051892853,-0.0499336949711851,0,1,0,0
160,18757.515561122247,0.7554859987772868,-0.049830177939166,0,1,0,0
160,18837.67587975952,0.7579602484961934,-0.0497283619053122,0,1,0,0
160,18917.836198396795,0.760412885330215,-0.0496282256439628,0,1,0,0
160,18997.99651703407,0.7628439422789015,-0.0495297488005477,0,1,0,0
160,19078.156835671343,0.7652534543363033,-0.0494329118810067,0,1,0,0
160,19158.31715430862,0.7676414584703367,-0.0493376962403099,0,1,0,0
160,19238.47747294589,0.7700079936023987,-0.0492440840700583,0,1,0,0
160,19318.63779158317,0.7723531005872024,-0.0491520583852189,0,1,0,0
160,19398.798110220443,0.774676822192871,-0.0490616030099809,0,1,0,0
160,19478.95842885772,0.7769792030812845,-0.0489727025627626,0,1,0,0
160,19559.11874749499,0.7792602897886203,-0.0488853424404522,0,1,0,0
160,19639.279066132265,0.7815201307061626,-0.0487995088018355,0,1,0,0
160,19719.439384769543,0.7837587760612675,-0.0487151885503434,0,1,0,0
160,19799.599703406817,0.7859762778985337,-0.048632369316098,0,1,0,0
160,19879.76002204409,0.788172690061119,-0.0485510394373418,0,1,0,0
160,19959.920340681365,0.790348068172156,-0.0484711879413158,0,1,0,0
160,20040.08065931864,0.7925024696162967,-0.0483928045245903,0,1,0,0
160,20120.240977955917,0.7946359535212633,-0.0483158795329865,0,1,0,0
160,20200.401296593187,0.796748580739448,-0.0482404039410775,0,1,0,0
160,20280.561615230465,0.7988404138294664,-0.0481663693313839,0,1,0,0
160,20360.72193386774,0.8009115170376405,-0.0480937678733135,0,1,0,0
160,20440.882252505013,0.8029619562794009,-0.0480225923018803,0,1,0,0
160,20521.042571142287,0.8049917991204821,-0.0479528358963513,0,1,0,0
160,20601.20288977956,0.8070011147579905,-0.0478844924587649,0,1,0,0
160,20681.363208416835,0.8089899740011988,-0.0478175562924921,0,1,0,0
160,20761.52352705411,0.8109584492520444,-0.0477520221808838,0,1,0,0
160,20841.683845691387,0.8129066144853825,-0.0476878853659779,0,1,0,0
160,20921.84416432866,0.8148345452288143,-0.0476251415274678,0,1,0,0
160,21002.00448296593,0.8167423185421805,-0.0475637867618644,0,1,0,0
160,21082.16480160321,0.8186300129966118,-0.0475038175619823,0,1,0,0
160,21162.325120240483,0.8204977086531514,-0.0474452307967542,0,1,0,0
160,21242.48543887776,0.8223454870409064,-0.0473880236914443,0,1,0,0
160,21322.64575751503,0.824173431134677,-0.0473321938083248,0,1,0,0
160,21402.80607615231,0.8259816253321222,-0.0472777390277843,0,1,0,0
160,21482.966394789582,0.8277701554303462,-0.0472246575299984,0,1,0,0
160,21563.126713426856,0.8295391086020091,-0.0471729477770869,0,1,0,0
160,21643.28703206413,0.8312885733708296,-0.0471226084958991,0,1,0,0
160,21723.447350701405,0.8330186395866105,-0.0470736386613253,0,1,0,0
160,21803.60766933868,0.8347293983996442,-0.0470260374802897,0,1,0,0
160,21883.767987975956,0.8364209422346633,-0.0469798043762831,0,1,0,0
160,21963.92830661323,0.8380933647641892,-0.0469349389745954,0,1,0,0
160,22044.088625250504,0.8397467608814256,-0.046891441088123,0,1,0,0
160,22124.24894388778,0.841381226672596,-0.0468493107038684,0,1,0,0
160,22204.40926252505,0.842996859388874,-0.0468085479699975,0,1,0,0
160,22284.569581162326,0.8445937574178098,-0.0467691531835725,0,1,0,0
160,22364.7298997996,0.8461720202543478,-0.0467311267788761,0,1,0,0
160,22444.890218436874,0.8477317484714779,-0.046694469316305,0,1,0,0
160,22525.050537074152,0.849273043690481,-0.0466591814718838,0,1,0,0
160,22605.210855711422,0.8507960085509081,-0.0466252640272772,0,1,0,0
160,22685.3711743487,0.8523007466802314,-0.046592717860376,0,1,0,0
160,22765.53149298597,0.8537873626632854,-0.0465615439363499,0,1,0,0
160,22845.69181162325,0.8552559620114764,-0.046531743299208,0,1,0,0
160,22925.85213026052,0.8567066511318806,-0.0465033170637542,0,1,0,0
160,23006.0124488978,0.8581395372961735,-0.0464762664080111,0,1,0,0
160,23086.172767535078,0.8595547286095524,-0.0464505925659616,0,1,0,0
160,23166.333086172348,0.8609523339795893,-0.0464262968206815,0,1,0,0
160,23246.493404809626,0.8623324630851386,-0.0464033804977531,0,1,0,0
160,23326.653723446896,0.8636952263453072,-0.0463818449589605,0,1,0,0
160,23406.81404208417,0.8650407348885378,-0.0463616915962269,0,1,0,0
160,23486.974360721444,0.8663691005218533,-0.0463429218257568,0,1,0,0
160,23567.13467935872,0.8676804357003306,-0.046325537082324,0,1,0,0
160,23647.294997996,0.8689748534967718,-0.0463095388137461,0,1,0,0
160,23727.45531663327,0.8702524675717118,-0.0462949284754166,0,1,0,0
160,23807.615635270544,0.8715133921437251,-0.0462817075249395,0,1,0,0
160,23887.775953907814,0.8727577419601255,-0.0462698774167802,0,1,0,0
160,23967.93627254509,0.8739856322680373,-0.0462594395969615,0,1,0,0
160,24048.09659118237,0.875197178785908,-0.0462503954977449,0,1,0,0
160,24128.256909819644,0.8763924976755226,-0.0462427465322385,0,1,0,0
160,24208.41722845692,0.8775717055144594,-0.0462364940890042,0,1,0,0
160,24288.57754709419,0.878734919269109,-0.0462316395265417,0,1,0,0
160,24368.737865731466,0.8798822562682317,-0.0462281841676868,0,1,0,0
160,24448.89818436874,0.8810138341770637,-0.0462261292939129,0,1,0,0
160,24529.058503006014,0.882129770972038,-0.0462254761394785,0,1,0,0
160,24609.218821643288,0.8832301849160922,-0.0462262258854512,0,1,0,0
160,24689.379140280565,0.8843151945346104,-0.0462283796535649,0,1,0,0
160,24769.53945891784,0.8853849185919592,-0.0462319384999554,0,1,0,0
160,24849.699777555117,0.8864394760687233,-0.0462369034086714,0,1,0,0
160,24929.860096192388,0.8874789861395154,-0.0462432752850894,0,1,0,0
160,25010.02041482966,0.8885035681514838,-0.046251054949111,0,1,0,0
160,25090.180733466936,0.8895133416034626,-0.0462602431282027,0,1,0,0
160,25170.34105210421,0.890508426125749,-0.0462708404502921,0,1,0,0
160,25250.501370741487,0.8914889414605548,-0.0462828474364781,0,1,0,0
160,25330.66168937876,0.892455007443086,-0.046296264493602,0,1,0,0
160,25410.822008016035,0.8934067439832518,-0.0463110919066781,0,1,0,0
160,25490.98232665331,0.8943442710480161,-0.0463273298311729,0,1,0,0
160,25571.142645290583,0.8952677086443486,-0.0463449782851762,0,1,0,0
160,25651.302963927857,0.8961771768027965,-0.0463640371414426,0,1,0,0
160,25731.46328256513,0.8970727955616313,-0.0463845061193499,0,1,0,0
160,25811.62360120241,0.8979546849515746,-0.0464063847767693,0,1,0,0
160,25891.783919839683,0.8988229649810755,-0.046429672501875,0,1,0,0
160,25971.94423847696,0.899677755622156,-0.0464543685048757,0,1,0,0
160,26052.10455711423,0.9005191767967448,-0.0464804718097474,0,1,0,0
160,26132.264875751505,0.9013473483635278,-0.0465079812459353,0,1,0,0
160,26212.42519438878,0.9021623901052904,-0.0465368954400524,0,1,0,0
160,26292.585513026053,0.9029644217167077,-0.0465672128076133,0,1,0,0
160,26372.74583166333,0.9037535627925792,-0.0465989315448056,0,1,0,0
160,26452.906150300605,0.9045299328164884,-0.0466320496203189,0,1,0,0
160,26533.06646893788,0.90529365114985,-0.0466665647672619,0,1,0,0
160,26613.226787575157,0.9060448370213284,-0.0467024744751858,0,1,0,0
160,26693.387106212427,0.906783609516614,-0.0467397759822203,0,1,0,0
160,26773.5474248497,0.907510087568544,-0.0467784662673373,0,1,0,0
160,26853.70774348697,0.9082243899474644,-0.0468185420428399,0,1,0,0
160,26933.868062124253,0.9089266352519846,-0.04685999974692,0,1,0,0
160,27014.028380761527,0.9096169418998662,-0.0469028355365448,0,1,0,0
160,27094.1886993988,0.910295428119247,-0.0469470452804626,0,1,0,0
160,27174.349018036075,0.9109622119400396,-0.0469926245524885,0,1,0,0
160,27254.50933667335,0.9116174111855252,-0.0470395686250418,0,1,0,0
160,27334.669655310623,0.9122611434641222,-0.0470878724629549,0,1,0,0
160,27414.829973947897,0.9128935261613376,-0.0471375307175412,0,1,0,0
160,27494.99029258517,0.9135146764317944,-0.0471885377210202,0,1,0,0
160,27575.15061122245,0.914124711191421,-0.0472408874812168,0,1,0,0
160,27655.310929859723,0.914723747109732,-0.0472945736765938,0,1,0,0
160,27735.471248497,0.9153119006021474,-0.0473495896516708,0,1,0,0
160,27815.63156713427,0.9158892878224166,-0.0474059284127564,0,1,0,0
160,27895.791885771545,0.9164560246550708,-0.0474635826240656,0,1,0,0
160,27975.95220440882,0.9170122267078848,-0.0475225446042359,0,1,0,0
160,28056.112523046097,0.9175580093043716,-0.0475828063232156,0,1,0,0
160,28136.27284168337,0.91809348747627,-0.0476443593995569,0,1,0,0
160,28216.433160320645,0.9186187759560036,-0.0477071950981328,0,1,0,0
160,28296.59347895792,0.919133989169139,-0.0477713043282413,0,1,0,0
160,28376.753797595196,0.9196392412267614,-0.047836677642177,0,1,0,0
160,28456.914116232467,0.9201346459178276,-0.0479033052342031,0,1,0,0
160,28537.07443486974,0.9206203167014558,-0.0479711769399583,0,1,0,0
160,28617.23475350702,0.921096366699126,-0.0480402822363231,0,1,0,0
160,28697.39507214429,0.9215629086868083,-0.0481106102417167,0,1,0,0
160,28777.555390781567,0.92202005508699,-0.0481821497168536,0,1,0,0
160,28857.71570941884,0.9224679179606126,-0.0482548890659418,0,1,0,0
160,28937.876028056115,0.9229066089989176,-0.0483288163383154,0,1,0,0
160,29018.03634669339,0.9233362395151404,-0.0484039192305619,0,1,0,0
160,29098.196665330663,0.9237569204361216,-0.0484801850890638,0,1,0,0
160,29178.35698396794,0.9241687622937864,-0.0485576009130024,0,1,0,0
160,29258.51730260521,0.9245718752164812,-0.0486361533578276,0,1,0,0
160,29338.67762124249,0.924966368920202,-0.0487158287391538,0,1,0,0
160,29418.83793987976,0.925352352699669,-0.0487966130371188,0,1,0,0
160,29498.99825851704,0.9257299354192772,-0.0488784919011776,0,1,0,0
160,29579.15857715431,0.9260992255038982,-0.0489614506553425,0,1,0,0
160,29659.318895791585,0.9264603309295308,-0.0490454743038702,0,1,0,0
160,29739.479214428866,0.926813359213847,-0.0491305475373446,0,1,0,0
160,29819.639533066136,0.9271584174065322,-0.049216654739247,0,1,0,0
160,29899.79985170341,0.927495612079536,-0.0493037799928958,0,1,0,0
160,29979.960170340684,0.9278250493171446,-0.0493919070888381,0,1,0,0
160,30060.12048897796,0.928146834705933,-0.0494810195326265,0,1,0,0
160,30140.280807615232,0.9284610733245277,-0.0495711005530492,0,1,0,0
160,30220.441126252503,0.9287678697332924,-0.0496621331106937,0,1,0,0
160,30300.601444889784,0.9290673279637798,-0.0497540999069932,0,1,0,0
160,30380.761763527054,0.9293595515081458,-0.0498469833935586,0,1,0,0
160,30460.92208216433,0.9296446433083247,-0.0499407657819879,0,1,0,0
160,30541.08240080161,0.9299227057451224,-0.0500354290539933,0,1,0,0
160,30621.24271943888,0.9301938406271596,-0.0501309549719075,0,1,0,0
160,30701.403038076154,0.9304581491796656,-0.050227325089562,0,1,0,0
160,30781.563356713432,0.9307157320331116,-0.0503245207635485,0,1,0,0
160,30861.723675350702,0.9309666892117988,-0.0504225231647346,0,1,0,0
160,30941.88399398798,0.93121112012221,-0.0505213132902284,0,1,0,0
160,31022.04431262525,0.9314491235412808,-0.050620871975625,0,1,0,0
160,31102.204631262528,0.9316807976045508,-0.0507211799075705,0,1,0,0
160,31182.3649498998,0.9319062397941668,-0.0508222176366697,0,1,0,0
160,31262.52526853708,0.9321255469267496,-0.0509239655907169,0,1,0,0
160,31342.685587174357,0.9323388151411852,-0.0510264040881861,0,1,0,0
160,31422.845905811628,0.9325461398862338,-0.0511295133520812,0,1,0,0
160,31503.0062244489,0.9327476159080644,-0.0512332735240362,0,1,0,0
160,31583.166543086176,0.9329433372376492,-0.0513376646787231,0,1,0,0
160,31663.32686172345,0.9331333971780424,-0.0514426668385386,0,1,0,0
160,31743.487180360724,0.9333178882915496,-0.0515482599885631,0,1,0,0
160,31823.647498998,0.933496902386781,-0.0516544240917871,0,1,0,0
160,31903.80781763528,0.9336705305055812,-0.0517611391046145,0,1,0,0
160,31983.96813627255,0.9338388629098682,-0.0518683849926007,0,1,0,0
160,32064.128454909824,0.9340019890683324,-0.0519761417464728,0,1,0,0
160,32144.288773547098,0.9341599976430576,-0.0520843893983657,0,1,0,0
160,32224.44909218437,0.934312976476004,-0.0521931080383277,0,1,0,0
160,32304.60941082165,0.9344610125753948,-0.0523022778310515,0,1,0,0
160,32384.76972945892,0.9346041921020032,-0.0524118790328311,0,1,0,0
160,32464.9300480962,0.934742600355314,-0.0525218920087606,0,1,0,0
160,32545.09036673347,0.9348763217595908,-0.0526322972501476,0,1,0,0
160,32625.250685370745,0.9350054398498204,-0.0527430753921588,0,1,0,0
160,32705.41100400802,0.935130037257569,-0.0528542072316635,0,1,0,0
160,32785.57132264529,0.935250195696722,-0.0529656737452973,0,1,0,0
160,32865.73164128257,0.9353659959491124,-0.053077456107738,0,1,0,0
160,32945.89195991984,0.935477517850042,-0.0531895357101857,0,1,0,0
160,33026.05227855712,0.9355848402737004,-0.0533018941790373,0,1,0,0
160,33106.21259719439,0.9356880411184636,-0.0534145133947731,0,1,0,0
160,33186.372915831664,0.9357871972920976,-0.0535273755110212,0,1,0,0
160,33266.53323446894,0.935882384696842,-0.0536404629738265,0,1,0,0
160,33346.69355310621,0.9359736782143756,-0.053753758541116,0,1,0,0
160,33426.853871743486,0.9360611516906834,-0.0538672453023394,0,1,0,0
160,33507.01419038076,0.9361448779208006,-0.0539809066983023,0,1,0,0
160,33587.174509018034,0.9362249286334484,-0.0540947265411793,0,1,0,0
160,33667.33482765531,0.9363013744755536,-0.0542086890347077,0,1,0,0
160,33747.49514629258,0.936374284996632,-0.0543227787945809,0,1,0,0
160,33827.655464929856,0.9364437286330896,-0.0544369808689823,0,1,0,0
160,33907.81578356714,0.9365097726923668,-0.0545512807593341,0,1,0,0
160,33987.97610220441,0.9365724833369768,-0.0546656644412046,0,1,0,0
160,34068.136420841685,0.9366319255684242,-0.0547801183853872,0,1,0,0
160,34148.29673947896,0.9366881632110046,-0.0548946295791442,0,1,0,0
160,34228.45705811623,0.9367412588954428,-0.0550091855476591,0,1,0,0
160,34308.61737675351,0.9367912740424456,-0.0551237743756161,0,1,0,0
160,34388.77769539078,0.9368382688460964,-0.0552383847289763,0,1,0,0
160,34468.938014028055,0.936882302257126,-0.0553530058769169,0,1,0,0
160,34549.09833266533,0.9369234319660578,-0.0554676277139287,0,1,0,0
160,34629.2586513026,0.9369617143861634,-0.0555822407821363,0,1,0,0
160,34709.41896993988,0.9369972046363988,-0.0556968362936668,0,1,0,0
160,34789.57928857715,0.9370299565240456,-0.0558114061533406,0,1,0,0
160,34869.739607214426,0.937060022527334,-0.0559259429814071,0,1,0,0
160,34949.89992585171,0.9370874537778552,-0.0560404401365091,0,1,0,0
160,35030.06024448898,0.9371123000428576,-0.0561548917387905,0,1,0,0
160,35110.220563126255,0.937134609707346,-0.0562692926932125,0,1,0,0
160,35190.38088176353,0.9371544297560962,-0.0563836387129754,0,1,0,0
160,35270.5412004008,0.9371718057554816,-0.0564979263431402,0,1,0,0
160,35350.70151903808,0.93718678183511,-0.0566121529844519,0,1,0,0
160,35430.86183767535,0.9371994006693588,-0.056726316917276,0,1,0,0
160,35511.022156312625,0.9372097034587228,-0.0568404173257287,0,1,0,0
160,35591.1824749499,0.937217729910979,-0.0569544543219986,0,1,0,0
160,35671.34279358717,0.9372235182222202,-0.0570684289708011,0,1,0,0
160,35751.50311222445,0.93722710505769,-0.0571823433140377,0,1,0,0
160,35831.66343086172,0.9372285255324702,-0.0572962003956012,0,1,0,0
160,35911.823749498995,0.9372278131919576,-0.0574100042863917,0,1,0,0
160,35991.98406813627,0.937224999992222,-0.0575237601094493,0,1,0,0
160,36072.14438677355,0.9372201162801066,-0.0576374740653412,0,1,0,0
160,36152.304705410825,0.9372131907732156,-0.057751153457654,0,1,0,0
160,36232.4650240481,0.9372042505396908,-0.0578648067186929,0,1,0,0
160,36312.62534268537,0.9371933209777714,-0.0579784434353874,0,1,0,0
160,36392.78566132265,0.9371804257952188,-0.058092074375323,0,1,0,0
160,36472.94597995992,0.9371655869884884,-0.0582057115130142,0,1,0,0
160,36553.1062985972,0.9371488248217528,-0.0583193680563156,0,1,0,0
160,36633.26661723447,0.9371301578057056,-0.0584330584730358,0,1,0,0
160,36713.42693587174,0.9371096026761472,-0.0585467985177572,0,1,0,0
160,36793.58725450902,0.9370871743723936,-0.058660605258814,0,1,0,0
160,36873.74757314629,0.9370628860154504,-0.0587744971054901,0,1,0,0
160,36953.907891783565,0.9370367488860056,-0.0588884938353784,0,1,0,0
160,37034.06821042084,0.9370087724021632,-0.0590026166219798,0,1,0,0
160,37114.22852905811,0.9369789640970012,-0.0591168880624587,0,1,0,0
160,37194.388847695394,0.9369473295958768,-0.0592313322056267,0,1,0,0
160,37274.54916633267,0.936913872593542,-0.0593459745800976,0,1,0,0
160,37354.70948496994,0.9368785948309784,-0.0594608422226948,0,1,0,0
160,37434.86980360722,0.9368414960720648,-0.059575963707007,0,1,0,0
160,37515.03012224449,0.9368025740799264,-0.0596913691722319,0,1,0,0
160,37595.190440881765,0.9367618245931604,-0.0598070903521203,0,1,0,0
160,37675.35075951904,0.9367192413016856,-0.0599231606042688,0,1,0,0
160,37755.51107815631,0.9366748158224548,-0.0600396149395215,0,1,0,0
160,37835.67139679359,0.9366285376748782,-0.0601564900516333,0,1,0,0
160,37915.83171543086,0.936580394255961,-0.0602738243471882,0,1,0,0
160,37995.992034068135,0.9365303708152376,-0.0603916579756919,0,1,0,0
160,38076.15235270541,0.9364784504294232,-0.0605100328599182,0,1,0,0
160,38156.31267134268,0.9364246139767692,-0.0606289927265173,0,1,0,0
160,38236.47298997996,0.9363688401112216,-0.0607485831367912,0,1,0,0
160,38316.63330861724,0.9363111052362344,-0.0608688515177824,0,1,0,0
160,38396.79362725451,0.9362513834783348,-0.0609898471935771,0,1,0,0
160,38476.953945891786,0.9361896466604144,-0.0611116214168471,0,1,0,0
160,38557.11426452906,0.9361258642747268,-0.0612342274006566,0,1,0,0
160,38637.274583166334,0.9360600034555904,-0.0613577203505232,0,1,0,0
160,38717.43490180361,0.9359920289517988,-0.0614821574967416,0,1,0,0
160,38797.59522044088,0.9359219030987312,-0.0616075981269689,0,1,0,0
160,38877.75553907816,0.9358495857901752,-0.0617341036190633,0,1,0,0
160,38957.91585771543,0.9357750344497996,-0.0618617374742368,0,1,0,0
160,39038.076176352704,0.9356982040023704,-0.0619905653504281,0,1,0,0
160,39118.23649498998,0.9356190468445926,-0.0621206550960128,0,1,0,0
160,39198.39681362725,0.9355375128156724,-0.0622520767837566,0,1,0,0
160,39278.55713226453,0.9354535491675082,-0.0623849027451026,0,1,0,0
160,39358.7174509018,0.9353671005346024,-0.0625192076046995,0,1,0,0
160,39438.87776953908,0.9352781089035768,-0.062655068315289,0,1,0,0
160,39519.03808817636,0.9351865135823864,-0.062792564192857,0,1,0,0
160,39599.19840681363,0.9350922511691506,-0.0629317769521295,0,1,0,0
160,39679.3587254509,0.9349952555206564,-0.0630727907423558,0,1,0,0
160,39759.51904408818,0.9348954577204952,-0.0632156921834232,0,1,0,0
160,39839.67936272545,0.934792786046803,-0.0633605704023254,0,1,0,0
160,39919.839681362726,0.9346871659396656,-0.0635075170699317,0,1,0,0
160,40000.0,0.9345785199681262,-0.0636566264381102,0,1,0,0
170,0.001,-0.2648264949029926,-0.2648265290733055,0,1,0,0
170,80.16131863727456,-0.2593729864263032,-0.2621207481051834,0,1,0,0
170,160.32163727454912,-0.2539256696876615,-0.2594383791483804,0,1,0,0
170,240.4819559118237,-0.2484843978582376,-0.2567792319140839,0,1,0,0
170,320.6422745490982,-0.243049032074508,-0.2541431224807737,0,1,0,0
170,400.8025931863728,-0.2376194412555667,-0.2515298730897451,0,1,0,0
170,480.96291182364735,-0.2321955019230956,-0.2489393119434005,0,1,0,0
170,561.1232304609218,-0.2267770980240877,-0.2463712730064142,0,1,0,0
170,641.2835490981964,-0.2213641207563006,-0.2438255958097597,0,1,0,0
170,721.443867735471,-0.2159564683964698,-0.2413021252576379,0,1,0,0
170,801.6041863727455,-0.2105540461312807,-0.2388007114373185,0,1,0,0
170,881.7645050100201,-0.2051567658911239,-0.2363212094319298,0,1,0,0
170,961.9248236472948,-0.1997645461866948,-0.2338634791362691,0,1,0,0
170,1042.0851422845692,-0.1943773119483103,-0.2314273850755193,0,1,0,0
170,1122.2454609218437,-0.1889949943680999,-0.2290127962270406,0,1,0,0
170,1202.4057795591184,-0.183617530744971,-0.2266195858451481,0,1,0,0
170,1282.5660981963929,-0.1782448643323595,-0.2242476312889019,0,1,0,0
170,1362.7264168336674,-0.1728769441888342,-0.2218968138529868,0,1,0,0
170,1442.886735470942,-0.1675137250314295,-0.2195670186015714,0,1,0,0
170,1523.0470541082166,-0.1621551670918195,-0.2172581342052728,0,1,0,0
170,1603.207372745491,-0.1568012359752482,-0.2149700527811521,0,1,0,0
170,1683.3676913827658,-0.1514519025222003,-0.2127026697357419,0,1,0,0
170,1763.5280100200405,-0.1461071426728599,-0.2104558836111624,0,1,0,0
170,1843.6883286573147,-0.1407669373342979,-0.2082295959342845,0,1,0,0
170,1923.8486472945892,-0.1354312722503485,-0.2060237110689112,0,1,0,0
170,2004.008965931864,-0.1301001378742141,-0.2038381360710301,0,1,0,0
170,2084.1692845691387,-0.1247735292437475,-0.2016727805471029,0,1,0,0
170,2164.329603206413,-0.1194514458593627,-0.1995275565153529,0,1,0,0
170,2244.489921843688,-0.1141338915646181,-0.1974023782701116,0,1,0,0
170,2324.6502404809626,-0.1088208744293843,-0.1952971622491494,0,1,0,0
170,2404.810559118237,-0.1035124066355814,-0.1932118269039902,0,1,0,0
170,2484.9708777555115,-0.0982085043655049,-0.1911462925732422,0,1,0,0
170,2565.131196392786,-0.0929091876926375,-0.1891004813588587,0,1,0,0
170,2645.2915150300605,-0.0876144804750065,-0.1870743170054006,0,1,0,0
170,2725.451833667335,-0.0823244102509348,-0.1850677247821655,0,1,0,0
170,2805.612152304609,-0.0770390081373042,-0.1830806313683148,0,1,0,0
170,2885.7724709418844,-0.0717583087301427,-0.181112964740827,0,1,0,0
170,2965.932789579159,-0.0664823500076268,-0.1791646540653805,0,1,0,0
170,3046.0931082164334,-0.0612111732353879,-0.1772356295900731,0,1,0,0
170,3126.253426853708,-0.0559448228741299,-0.1753258225419962,0,1,0,0
170,3206.4137454909824,-0.050683346489474,-0.1734351650265967,0,1,0,0
170,3286.574064128257,-0.045426794664046,-0.1715635899298576,0,1,0,0
170,3366.734382765532,-0.0401752209117409,-0.1697110308232428,0,1,0,0
170,3446.8947014028063,-0.0349286815941101,-0.1678774218713709,0,1,0,0
170,3527.0550200400808,-0.0296872358388766,-0.1660626977424341,0,1,0,0
170,3607.2153386773552,-0.0244509454604715,-0.1642667935212727,0,1,0,0
170,3687.3756573146297,-0.0192198748826297,-0.1624896446251554,0,1,0,0
170,3767.535975951904,-0.0139940910629416,-0.1607311867221785,0,1,0,0
170,3847.696294589179,-0.0087736634193313,-0.1589913556522675,0,1,0,0
170,3927.8566132264536,-0.0035586637584525,-0.1572700873507866,0,1,0,0
170,4008.016931863728,0.001650833794086,-0.1555673177746828,0,1,0,0
170,4088.1772505010026,0.0068547528616936,-0.1538829828311495,0,1,0,0
170,4168.337569138277,0.012053014882977,-0.1522170183088158,0,1,0,0
170,4248.497887775552,0.0172455391762362,-0.1505693598113649,0,1,0,0
170,4328.658206412826,0.022432243002266,-0.1489399426936068,0,1,0,0
170,4408.818525050101,0.0276130416255292,-0.1473287019999502,0,1,0,0
170,4488.978843687375,0.0327878483737494,-0.1457355724052409,0,1,0,0
170,4569.13916232465,0.0379565746959624,-0.1441604881579395,0,1,0,0
170,4649.299480961925,0.0431191302190472,-0.1426033830256296,0,1,0,0
170,4729.459799599199,0.048275422802844,-0.1410641902427619,0,1,0,0
170,4809.620118236474,0.0534253585938274,-0.1395428424606778,0,1,0,0
170,4889.780436873748,0.0585688420774366,-0.1380392716998227,0,1,0,0
170,4969.940755511023,0.0637057761290664,-0.1365534093041549,0,1,0,0
170,5050.101074148297,0.0688360620638038,-0.1350851858976798,0,1,0,0
170,5130.261392785572,0.0739595996849223,-0.1336345313431041,0,1,0,0
170,5210.421711422847,0.0790762873311557,-0.1322013747026011,0,1,0,0
170,5290.582030060121,0.0841860219229057,-0.1307856442005424,0,1,0,0
170,5370.742348697396,0.0892886990072415,-0.1293872671883461,0,1,0,0
170,5450.90266733467,0.0943842128019225,-0.1280061701112222,0,1,0,0
170,5531.062985971945,0.0994724562383591,-0.1266422784769061,0,1,0,0
170,5611.223304609219,0.1045533210036072,-0.1252955168262943,0,1,0,0
170,5691.383623246494,0.10962669758141,-0.123965808705978,0,1,0,0
170,5771.543941883769,0.1146924752923931,-0.1226530766425737,0,1,0,0
170,5851.704260521043,0.1197505423333175,-0.1213572421189538,0,1,0,0
170,5931.864579158318,0.1248007858155958,-0.1200782255521799,0,1,0,0
170,6012.024897795592,0.1298430918029847,-0.1188159462732307,0,1,0,0
170,6092.185216432867,0.1348773453485422,-0.1175703225084399,0,1,0,0
170,6172.3455350701415,0.1399034305308825,-0.1163412713626202,0,1,0,0
170,6252.505853707416,0.1449212304897742,-0.1151287088038271,0,1,0,0
170,6332.6661723446905,0.1499306274610724,-0.1139325496497806,0,1,0,0
170,6412.8264909819645,0.1549315028110922,-0.1127527075558364,0,1,0,0
170,6492.98680961924,0.1599237370703776,-0.1115890950045586,0,1,0,0
170,6573.1471282565135,0.164907209966979,-0.1104416232967805,0,1,0,0
170,6653.307446893788,0.169881800459184,-0.1093102025442117,0,1,0,0
170,6733.467765531063,0.1748473867678045,-0.1081947416634876,0,1,0,0
170,6813.628084168337,0.1798038464080459,-0.1070951483716385,0,1,0,0
170,6893.788402805612,0.1847510562209092,-0.1060113291830244,0,1,0,0
170,6973.948721442886,0.1896888924042568,-0.1049431894076039,0,1,0,0
170,7054.109040080161,0.1946172305435037,-0.1038906331505756,0,1,0,0
170,7134.269358717435,0.1995359456419853,-0.1028535633133368,0,1,0,0
170,7214.42967735471,0.2044449121510019,-0.1018318815957556,0,1,0,0
170,7294.589995991985,0.2093440039996139,-0.100825488499681,0,1,0,0
170,7374.750314629259,0.2142330946241477,-0.0998342833337234,0,1,0,0
170,7454.910633266534,0.2191120569974834,-0.0988581642192314,0,1,0,0
170,7535.070951903808,0.2239807636581151,-0.0978970280974678,0,1,0,0
170,7615.231270541083,0.2288390867390206,-0.0969507707379391,0,1,0,0
