,temperature,density,real_ufrac,delta_phi,stable
0,140,0.001,-0.31509805361729426,-0.3150980989559056,1
1,140,117.05785284280938,-0.31342199313080377,-0.31876103898903657,1
2,140,234.11470568561876,-0.31070691280188223,-0.321448359144204,1
3,140,351.17155852842814,-0.307249608168223,-0.32345652296922583,1
4,140,468.2284113712375,-0.3033414541315329,-0.3250765506949818,1
5,140,585.2852642140468,-0.29926835883327185,-0.32659397254657396,1
6,140,23528.428421404686,0.9670195307983303,-0.015087479063425002,1
7,140,23645.485274247494,0.967634992001085,-0.015104213054590754,1
8,140,23762.542127090303,0.9682257987244658,-0.015125556339875779,1
9,140,23879.598979933115,0.9687929408237337,-0.015151059930252342,1
10,140,23996.655832775923,0.9693373776663536,-0.015180294594193677,1
11,140,24113.71268561873,0.9698600392234789,-0.015212849816160556,1
12,140,24230.76953846154,0.9703618270426618,-0.015248332881926174,1
13,140,24347.826391304352,0.9708436151080602,-0.015286368084027502,1
14,140,24464.88324414716,0.9713062505942802,-0.015326596040764584,1
15,140,24581.94009698997,0.9717505545198024,-0.015368673122381993,1
16,140,24698.996949832777,0.9721773223058763,-0.015412270978132359,1
17,140,24816.05380267559,0.9725873242465646,-0.01545707615814218,1
18,140,24933.110655518398,0.9729813058955081,-0.015502789824119012,1
19,140,25050.167508361206,0.973359988374808,-0.015549127543126762,1
20,140,25167.224361204015,0.9737240686112707,-0.015595819158817248,1
21,140,25284.281214046827,0.9740742195050736,-0.015642608734706687,1
22,140,25401.338066889635,0.9744110900356945,-0.01568925456431125,1
23,140,25518.394919732444,0.9747353053098174,-0.015735529243097623,1
24,140,25635.451772575252,0.9750474665556418,-0.015781219797504242,1
25,140,25752.508625418064,0.9753481510678262,-0.015826127866489847,1
26,140,25869.565478260873,0.9756379121071259,-0.015870069931260056,1
27,140,25986.62233110368,0.9759172787584389,-0.015912877589164487,1
28,140,26103.67918394649,0.9761867557508658,-0.01595439786789077,1
29,140,26220.7360367893,0.9764468232430507,-0.015994493576421687,1
30,140,26337.79288963211,0.9766979365768955,-0.016033043689411053,1
31,140,26454.84974247492,0.9769405260024802,-0.016069943761905403,1
32,140,26571.90659531773,0.977174996376797,-0.016105106371568145,1
33,140,26688.96344816054,0.9774017268386408,-0.016138461585846975,1
34,140,26806.020301003347,0.9776210704618864,-0.016169957451639738,1
35,140,26923.077153846156,0.9778333538890225,-0.01619956050538718,1
36,140,27040.134006688968,0.9780388769467149,-0.016227256301629134,1
37,140,27157.190859531776,0.9782379122449586,-0.016253049958281474,1
38,140,27274.247712374585,0.9784307047611486,-0.01627696671712975,1
39,140,27391.304565217393,0.9786174714102686,-0.016299052518175206,1
40,140,27508.361418060205,0.9787984006022244,-0.016319374586652335,1
41,140,27625.418270903014,0.9789736517871801,-0.016338022031709643,1
42,140,27742.475123745822,0.9791433549896076,-0.01635510645590421,1
43,140,27859.53197658863,0.9793076103316821,-0.016370762574746123,1
44,140,27976.588829431443,0.9794664875464372,-0.016385148845755815,1
45,140,28093.64568227425,0.9796200254810679,-0.016398448106526686,1
46,140,28210.70253511706,0.979768231590643,-0.016410868221425456,1
47,140,28327.759387959868,0.9799110814223447,-0.01642264273670746,1
48,140,28444.81624080268,0.9800485180903244,-0.01643403154386336,1
49,140,28561.87309364549,0.9801804517411935,-0.016445321551088576,1
50,140,28678.929946488297,0.9803067590100184,-0.016456827362923865,1
51,140,28795.986799331105,0.9804272824667107,-0.01646889196809842,1
52,140,28913.043652173918,0.9805418300525781,-0.016481887435739306,1
53,140,29030.100505016726,0.9806501745068315,-0.01649621562008574,1
54,140,29147.157357859534,0.9807520527826481,-0.01651230887404742,1
55,140,29264.214210702343,0.9808471654525572,-0.016530630771787957,1
56,140,29381.271063545155,0.9809351761026428,-0.016551676840785068,1
57,140,29498.327916387963,0.9810157107151979,-0.01657597530369026,1
58,140,29615.38476923077,0.9810883570393678,-0.016604087830408454,1
